train episode:0, reward = 0.9314804447921725, state count = 6, state = [19, 67, 80, 97, 128, 153]
train episode:548, reward = 0.7739746018613445, state count = 6, state = [13, 19, 24, 62, 86, 92]
evaluate episode:54.9, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 109, 180]
train episode:549, reward = 0.7742071600008793, state count = 6, state = [19, 24, 38, 71, 133, 140]
train episode:550, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 109, 180]
train episode:551, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 44, 52, 90]
train episode:552, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 162, 180]
train episode:553, reward = 0.773512175978385, state count = 6, state = [19, 24, 28, 71, 95, 111]
train episode:554, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 109, 180]
train episode:555, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 179, 180]
train episode:556, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 154, 169, 180]
train episode:557, reward = 0.9433204434132507, state count = 6, state = [19, 24, 80, 107, 119, 142]
train episode:558, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 177, 180]
evaluate episode:55.9, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 109, 180]
train episode:559, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 46, 78, 180]
train episode:560, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 109, 180]
train episode:561, reward = 0.7756019692600387, state count = 6, state = [1, 19, 24, 67, 121, 180]
train episode:562, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 109, 180]
train episode:563, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 149, 180]
train episode:564, reward = 0.9307838470316213, state count = 6, state = [1, 19, 24, 97, 163, 180]
train episode:565, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 140, 180]
train episode:566, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 133, 180]
train episode:567, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 46, 180]
train episode:568, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 128, 133, 154]
evaluate episode:56.9, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 40, 112, 180]
train episode:569, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 52, 98, 180]
train episode:570, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 44, 171, 180]
train episode:571, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 103, 123, 149]
train episode:572, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 40, 112, 180]
train episode:573, reward = 0.7742071600008793, state count = 1, state = [19]
train episode:574, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 40, 112, 180]
train episode:575, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 56, 120, 180]
train episode:576, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 134, 157, 180]
train episode:577, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 25, 40, 180]
train episode:578, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 36, 141, 180]
evaluate episode:57.9, reward = 0.7742071600008793, state count = 6, state = [1, 7, 19, 24, 40, 180]
train episode:579, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 70, 180]
train episode:580, reward = 0.7807133996214961, state count = 6, state = [1, 19, 24, 40, 48, 180]
train episode:581, reward = 0.774904294841434, state count = 6, state = [1, 19, 24, 40, 81, 180]
train episode:582, reward = 0.7742066204228293, state count = 6, state = [1, 19, 24, 40, 50, 180]
train episode:583, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 132, 147, 180]
train episode:584, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 170, 180]
train episode:585, reward = 0.7742071600008793, state count = 6, state = [4, 19, 24, 77, 127, 137]
train episode:586, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 47, 122, 153]
train episode:587, reward = 0.7742071600008793, state count = 6, state = [1, 7, 19, 24, 40, 180]
train episode:588, reward = 0.7742071600008793, state count = 6, state = [1, 18, 19, 24, 40, 180]
evaluate episode:58.9, reward = 0.7755987392858785, state count = 6, state = [1, 19, 24, 40, 42, 180]
train episode:589, reward = 0.7742071600008793, state count = 6, state = [1, 6, 19, 24, 47, 122]
train episode:590, reward = 0.7725824829982952, state count = 6, state = [1, 19, 24, 28, 34, 180]
train episode:591, reward = 0.7742071600008793, state count = 6, state = [1, 11, 19, 24, 159, 180]
train episode:592, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 132, 151, 174]
train episode:593, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 32, 136, 174]
train episode:594, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 143, 180]
train episode:595, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 40, 55, 180]
train episode:596, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 111, 180]
train episode:597, reward = 0.7755987392858785, state count = 6, state = [1, 19, 24, 40, 42, 180]
train episode:598, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 111, 180]
evaluate episode:59.9, reward = 0.7755987392858785, state count = 6, state = [1, 19, 24, 40, 42, 180]
train episode:599, reward = 0.7755998159439319, state count = 6, state = [19, 42, 91, 106, 164, 180]
train episode:600, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 71, 130, 180]
train episode:601, reward = 0.7742071600008793, state count = 6, state = [1, 14, 19, 24, 134, 180]
train episode:602, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 40, 86, 180]
train episode:603, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 40, 114, 180]
train episode:604, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 80, 145, 180]
train episode:605, reward = 0.7742071600008793, state count = 6, state = [1, 10, 19, 24, 80, 180]
train episode:606, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 110, 180]
train episode:607, reward = 0.9433204434132507, state count = 6, state = [19, 24, 64, 83, 119, 172]
train episode:608, reward = 0.7742071600008793, state count = 6, state = [1, 13, 19, 24, 25, 135]
evaluate episode:60.9, reward = 0.7755987392858785, state count = 6, state = [1, 19, 24, 40, 42, 180]
train episode:609, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 116, 180]
train episode:610, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 139, 156, 180]
train episode:611, reward = 0.7755987392858785, state count = 6, state = [1, 19, 24, 40, 42, 180]
train episode:612, reward = 0.7756019692600387, state count = 6, state = [1, 19, 24, 67, 78, 180]
train episode:613, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 171, 180]
train episode:614, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 141, 180]
train episode:615, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 37, 120, 180]
train episode:616, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 77, 105, 180]
train episode:617, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 115, 180]
train episode:618, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 126, 151, 180]
evaluate episode:61.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 99, 180]
train episode:619, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 89, 135, 180]
train episode:620, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 32, 40, 180]
train episode:621, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 99, 180]
train episode:622, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 32, 89, 130]
train episode:623, reward = 0.7742071600008793, state count = 6, state = [19, 24, 35, 96, 98, 130]
train episode:624, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 102, 172, 178]
train episode:625, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 101, 110, 180]
train episode:626, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 125, 179, 180]
train episode:627, reward = 0.7756019692600387, state count = 6, state = [1, 19, 24, 67, 124, 180]
train episode:628, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 41, 180]
evaluate episode:62.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 98, 180]
train episode:629, reward = 0.7742071600008794, state count = 6, state = [1, 19, 24, 35, 94, 180]
train episode:630, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 95, 157, 173]
train episode:631, reward = 0.9911708668820982, state count = 6, state = [19, 24, 28, 33, 40, 50]
train episode:632, reward = 0.7744397181404143, state count = 6, state = [1, 19, 21, 24, 170, 180]
train episode:633, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 107, 118, 180]
train episode:634, reward = 0.9307838470316213, state count = 6, state = [1, 19, 24, 40, 97, 180]
train episode:635, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 83, 180]
train episode:636, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 37, 107]
train episode:637, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 98, 111, 180]
train episode:638, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 101, 117, 180]
evaluate episode:63.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 80, 163, 180]
train episode:639, reward = 0.7742066204228293, state count = 6, state = [1, 19, 24, 50, 95, 180]
train episode:640, reward = 0.7749075248155942, state count = 6, state = [19, 21, 24, 28, 45, 170]
train episode:641, reward = 0.7742071600008793, state count = 6, state = [1, 17, 19, 24, 115, 176]
train episode:642, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 80, 83, 180]
train episode:643, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 80, 163, 180]
train episode:644, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 39, 95]
train episode:645, reward = 0.7807133996214961, state count = 6, state = [1, 9, 19, 24, 48, 148]
train episode:646, reward = 0.7756051992341988, state count = 6, state = [1, 19, 24, 65, 163, 180]
train episode:647, reward = 0.7739756785193979, state count = 6, state = [1, 11, 19, 24, 35, 55]
train episode:648, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 126, 163, 180]
evaluate episode:64.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 163, 179, 180]
train episode:649, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 163, 179, 180]
train episode:650, reward = 0.7737431203798628, state count = 6, state = [1, 19, 24, 34, 90, 180]
train episode:651, reward = 0.9433204434132507, state count = 6, state = [1, 19, 24, 108, 119, 166]
train episode:652, reward = 0.7756051992341988, state count = 6, state = [1, 19, 24, 65, 175, 180]
train episode:653, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 55, 101, 180]
train episode:654, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 56, 130, 180]
train episode:655, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 78, 145, 180]
train episode:656, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 155, 163, 180]
train episode:657, reward = 0.7742071600008794, state count = 6, state = [1, 19, 24, 94, 159, 180]
train episode:658, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 38, 151, 180]
evaluate episode:65.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 132, 163, 180]
train episode:659, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 141, 180]
train episode:660, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 107, 163, 180]
train episode:661, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 102, 163, 180]
train episode:662, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 132, 163, 180]
train episode:663, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 35, 123, 167]
train episode:664, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 33, 53, 159]
train episode:665, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 163, 169, 180]
train episode:666, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 151, 157, 180]
train episode:667, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 55, 126, 140]
train episode:668, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 166, 180]
evaluate episode:66.9, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 166, 180]
train episode:669, reward = 0.775597662627825, state count = 6, state = [1, 19, 20, 24, 42, 58]
train episode:670, reward = 0.7742082366589329, state count = 6, state = [19, 24, 27, 82, 91, 126]
train episode:671, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 168, 180]
train episode:672, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 128, 180]
train episode:673, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 35, 180]
train episode:674, reward = 0.7746728133599526, state count = 6, state = [19, 56, 83, 113, 154, 165]
train episode:675, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 172, 180]
train episode:676, reward = 0.7742071600008793, state count = 6, state = [15, 19, 24, 46, 104, 170]
train episode:677, reward = 0.774673890018006, state count = 6, state = [1, 19, 24, 60, 87, 179]
train episode:678, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 33, 57, 180]
evaluate episode:67.9, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 170, 180]
train episode:679, reward = 0.7742071600008793, state count = 6, state = [2, 19, 24, 26, 153, 177]
train episode:680, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 170, 180]
train episode:681, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 170, 180]
train episode:682, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 114, 163, 180]
train episode:683, reward = 0.7742087737389362, state count = 6, state = [19, 22, 24, 34, 113, 147]
train episode:684, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 25, 44, 180]
train episode:685, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 179, 180]
train episode:686, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 62, 180]
train episode:687, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 84, 180]
train episode:688, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 87, 133, 180]
evaluate episode:68.9, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 128, 180]
train episode:689, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 105, 180]
train episode:690, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 33, 102, 133]
train episode:691, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 128, 180]
train episode:692, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 165, 180]
train episode:693, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 46, 111, 151]
train episode:694, reward = 0.774904294841434, state count = 6, state = [1, 12, 19, 24, 81, 180]
train episode:695, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 159, 179, 180]
train episode:696, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 99, 180]
train episode:697, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 84, 180]
train episode:698, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 84, 180]
evaluate episode:69.9, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 84, 180]
train episode:699, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 25, 54, 150]
train episode:700, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 164, 180]
train episode:701, reward = 0.7760697759352186, state count = 6, state = [1, 19, 24, 45, 118, 122]
train episode:702, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 127, 180]
train episode:703, reward = 0.7751373925590188, state count = 6, state = [1, 19, 24, 75, 87, 140]
train episode:704, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 70, 180]
train episode:705, reward = 0.7749053714994875, state count = 6, state = [1, 19, 24, 75, 120, 180]
train episode:706, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 49, 54, 103]
train episode:707, reward = 0.7742071600008793, state count = 6, state = [1, 4, 12, 19, 24, 180]
train episode:708, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 103, 174, 180]
evaluate episode:70.9, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 179, 180]
train episode:709, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 74, 176, 180]
train episode:710, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 41, 151]
train episode:711, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 25, 109, 180]
train episode:712, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 173, 180]
train episode:713, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 159, 180]
train episode:714, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 96, 157, 180]
train episode:715, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 41, 180]
train episode:716, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 68, 180]
train episode:717, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 179, 180]
train episode:718, reward = 0.7751373900609724, state count = 6, state = [1, 19, 24, 79, 111, 180]
evaluate episode:71.9, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 159, 180]
train episode:719, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 159, 180]
train episode:720, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 70, 159, 180]
train episode:721, reward = 0.7742071600008793, state count = 6, state = [1, 9, 19, 24, 166, 180]
train episode:722, reward = 0.7732785411807966, state count = 6, state = [1, 19, 24, 30, 109, 180]
train episode:723, reward = 0.7744402552204176, state count = 6, state = [1, 19, 24, 34, 81, 180]
train episode:724, reward = 0.7728128878217234, state count = 6, state = [1, 17, 19, 24, 30, 180]
train episode:725, reward = 0.7742071600008793, state count = 6, state = [19, 24, 27, 116, 118, 157]
train episode:726, reward = 0.7742071600008793, state count = 2, state = [19, 104]
train episode:727, reward = 0.7739746018613445, state count = 6, state = [19, 24, 62, 70, 86, 90]
train episode:728, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 68, 102, 123]
evaluate episode:72.9, reward = 0.7728128878217234, state count = 6, state = [1, 12, 19, 24, 30, 180]
train episode:729, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 55, 163, 180]
train episode:730, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 121, 180]
train episode:731, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 58, 177, 180]
train episode:732, reward = 0.7728128878217234, state count = 6, state = [1, 12, 19, 24, 30, 180]
train episode:733, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 176, 180]
train episode:734, reward = 0.7735110993203315, state count = 6, state = [1, 19, 24, 30, 75, 180]
train episode:735, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 168, 180]
train episode:736, reward = 0.7728128878217234, state count = 6, state = [1, 12, 19, 24, 30, 180]
train episode:737, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 84, 131, 180]
train episode:738, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 167, 171, 180]
evaluate episode:73.9, reward = 0.7728128878217234, state count = 6, state = [1, 12, 19, 24, 30, 180]
train episode:739, reward = 0.7728128878217234, state count = 6, state = [1, 12, 19, 24, 30, 180]
train episode:740, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 52, 166, 180]
train episode:741, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 137, 180]
train episode:742, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 116, 180]
train episode:743, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 66, 71, 151]
train episode:744, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 98, 128, 180]
train episode:745, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 124, 180]
train episode:746, reward = 0.7742071600008793, state count = 6, state = [1, 15, 19, 24, 32, 77]
train episode:747, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 115, 180]
train episode:748, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 106, 110, 180]
evaluate episode:74.9, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 30, 33, 180]
train episode:749, reward = 0.7728128878217234, state count = 6, state = [1, 14, 19, 24, 30, 180]
train episode:750, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 74, 180]
train episode:751, reward = 0.7742066204228293, state count = 6, state = [19, 24, 50, 98, 103, 134]
train episode:752, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 90, 180]
train episode:753, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 126, 180]
train episode:754, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 39, 180]
train episode:755, reward = 0.7728128878217234, state count = 5, state = [1, 19, 24, 30, 180]
train episode:756, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 30, 33, 180]
train episode:757, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 99, 145, 180]
train episode:758, reward = 0.7744402552204177, state count = 6, state = [1, 19, 24, 60, 110, 130]
evaluate episode:75.9, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 166, 180]
train episode:759, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 33, 64, 180]
train episode:760, reward = 0, state count = 0, state = []
train episode:761, reward = 0.7756051992341988, state count = 6, state = [1, 19, 24, 65, 78, 180]
train episode:762, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 84, 180]
train episode:763, reward = 0.7742093133169862, state count = 6, state = [1, 19, 24, 30, 61, 180]
train episode:764, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 136, 180]
train episode:765, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 133, 145, 180]
train episode:766, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 120, 180]
train episode:767, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 166, 180]
train episode:768, reward = 0.7742071600008793, state count = 6, state = [14, 19, 22, 24, 100, 156]
evaluate episode:76.9, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 166, 180]
train episode:769, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 166, 180]
train episode:770, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 120, 180]
train episode:771, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 30, 33, 180]
train episode:772, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 68, 176, 180]
train episode:773, reward = 0.7742071600008793, state count = 6, state = [1, 8, 19, 24, 72, 180]
train episode:774, reward = 0.7756041225761454, state count = 6, state = [1, 19, 20, 24, 35, 65]
train episode:775, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 150, 180]
train episode:776, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 105, 120, 180]
train episode:777, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 174, 180]
train episode:778, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 83, 180]
evaluate episode:77.9, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 120, 180]
train episode:779, reward = 0.7742071600008793, state count = 6, state = [19, 24, 105, 106, 150, 177]
train episode:780, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 44, 87, 118]
train episode:781, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 120, 180]
train episode:782, reward = 0.9442490597352868, state count = 6, state = [4, 19, 24, 55, 119, 166]
train episode:783, reward = 0.775603585496142, state count = 6, state = [1, 19, 24, 61, 137, 180]
train episode:784, reward = 0.7730465226193116, state count = 6, state = [1, 19, 24, 28, 178, 180]
train episode:785, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 103, 180]
train episode:786, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 120, 180]
train episode:787, reward = 0.7742071600008793, state count = 6, state = [1, 4, 19, 24, 146, 180]
train episode:788, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 116, 180]
evaluate episode:78.9, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 106, 180]
train episode:789, reward = 0.7737458107759732, state count = 6, state = [1, 19, 24, 30, 43, 180]
train episode:790, reward = 0.7742071600008793, state count = 6, state = [1, 9, 19, 24, 35, 128]
train episode:791, reward = 0.7746728133599526, state count = 6, state = [19, 24, 101, 111, 129, 143]
train episode:792, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 150, 180]
train episode:793, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 51, 163, 173]
train episode:794, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 44, 180]
train episode:795, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 106, 180]
train episode:796, reward = 0.7742071600008793, state count = 6, state = [1, 10, 19, 24, 44, 128]
train episode:797, reward = 0.7742071600008793, state count = 6, state = [1, 9, 19, 24, 167, 172]
train episode:798, reward = 0.7728128878217234, state count = 6, state = [1, 19, 22, 24, 30, 180]
evaluate episode:79.9, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 44, 180]
train episode:799, reward = 0.7728128878217234, state count = 6, state = [1, 2, 19, 24, 30, 180]
train episode:800, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 155, 180]
train episode:801, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 25, 102, 145]
train episode:802, reward = 0.7742071600008793, state count = 6, state = [1, 14, 19, 24, 115, 180]
train episode:803, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 44, 180]
train episode:804, reward = 0.7751379296390223, state count = 6, state = [1, 19, 24, 39, 57, 70]
train episode:805, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 54, 98, 180]
train episode:806, reward = 0.7742082366589329, state count = 6, state = [1, 5, 19, 24, 44, 87]
train episode:807, reward = 0.7742071600008793, state count = 6, state = [1, 14, 19, 24, 169, 180]
train episode:808, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 44, 91, 180]
evaluate episode:80.9, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 44, 180]
train episode:809, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 98, 175, 180]
train episode:810, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 103, 127, 180]
train episode:811, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 44, 129, 180]
train episode:812, reward = 0.7807133996214961, state count = 6, state = [1, 19, 24, 44, 48, 180]
train episode:813, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 44, 68, 180]
train episode:814, reward = 0.7742071600008793, state count = 6, state = [1, 14, 19, 24, 71, 182]
train episode:815, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 164, 166, 180]
train episode:816, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 54, 68, 180]
train episode:817, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 127, 157, 180]
train episode:818, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 44, 180]
evaluate episode:81.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 44, 128, 180]
train episode:819, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 44, 156, 180]
train episode:820, reward = 0.9312478866526377, state count = 6, state = [1, 19, 24, 55, 97, 117]
