train episode:0, reward = 0.9794731736671791, state count = 5, state = [39, 68, 104, 133, 176]
train episode:588, reward = 0.9144316365735466, state count = 5, state = [6, 32, 74, 97, 133]
evaluate episode:58.9, reward = 0.9217478919097492, state count = 5, state = [6, 32, 97, 125, 133]
train episode:589, reward = 0.9217478919097492, state count = 5, state = [6, 32, 97, 125, 133]
train episode:590, reward = 0.9121983496267131, state count = 5, state = [14, 32, 97, 133, 172]
train episode:591, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 101, 133]
train episode:592, reward = 0.921138130774193, state count = 5, state = [6, 32, 82, 97, 133]
train episode:593, reward = 0.9977642276422765, state count = 5, state = [23, 32, 85, 97, 133]
train episode:594, reward = 0.960567825200649, state count = 5, state = [16, 32, 93, 97, 133]
train episode:595, reward = 0.919714540315363, state count = 5, state = [32, 97, 112, 133, 146]
train episode:596, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 106, 133]
train episode:597, reward = 0.836176243710525, state count = 5, state = [21, 32, 88, 97, 133]
train episode:598, reward = 0.9510203426179216, state count = 5, state = [6, 32, 97, 133, 163]
evaluate episode:59.9, reward = 0.9510203426179216, state count = 5, state = [6, 32, 97, 133, 163]
train episode:599, reward = 0.9510203426179216, state count = 5, state = [6, 32, 97, 133, 163]
train episode:600, reward = 0.9028487376581296, state count = 5, state = [6, 32, 96, 97, 133]
train episode:601, reward = 0.8939031896856523, state count = 5, state = [6, 32, 97, 133, 145]
train episode:602, reward = 0.888414556897084, state count = 5, state = [6, 32, 97, 133, 146]
train episode:603, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 131, 133]
train episode:604, reward = 0.888414556897084, state count = 5, state = [6, 32, 97, 133, 146]
train episode:605, reward = 0.9951215339055892, state count = 5, state = [32, 47, 97, 133, 140]
train episode:606, reward = 0.8105697690270715, state count = 5, state = [20, 32, 133, 137, 177]
train episode:607, reward = 0.9971544665067205, state count = 5, state = [17, 32, 53, 97, 133]
train episode:608, reward = 0.8642279756237616, state count = 5, state = [6, 32, 97, 133, 148]
evaluate episode:60.9, reward = 0.9973581324945003, state count = 5, state = [6, 25, 32, 97, 133]
train episode:609, reward = 0.9292707075618862, state count = 5, state = [6, 29, 32, 97, 133]
train episode:610, reward = 0.9081300006928922, state count = 5, state = [6, 32, 97, 133, 149]
train episode:611, reward = 0.9101637578458798, state count = 5, state = [32, 97, 133, 150, 171]
train episode:612, reward = 0.9089401128154873, state count = 5, state = [6, 32, 97, 112, 133]
train episode:613, reward = 0.9310995686166361, state count = 5, state = [19, 32, 97, 103, 133]
train episode:614, reward = 0.9973581324945003, state count = 5, state = [6, 25, 32, 97, 133]
train episode:615, reward = 0.9363857722452084, state count = 5, state = [6, 32, 58, 97, 133]
train episode:616, reward = 0.9973581324945003, state count = 5, state = [6, 25, 32, 97, 133]
train episode:617, reward = 0.9973581324945003, state count = 5, state = [6, 25, 32, 97, 133]
train episode:618, reward = 0.9973581324945003, state count = 5, state = [6, 25, 32, 97, 133]
evaluate episode:61.9, reward = 0.9973581324945003, state count = 5, state = [6, 25, 32, 97, 133]
train episode:619, reward = 0.867078417803549, state count = 5, state = [6, 32, 97, 111, 133]
train episode:620, reward = 0.9024426475483487, state count = 5, state = [6, 8, 32, 97, 133]
train episode:621, reward = 0.9058979337805259, state count = 5, state = [6, 32, 42, 97, 133]
train episode:622, reward = 0.9404520514027306, state count = 5, state = [6, 32, 97, 133, 179]
train episode:623, reward = 0.951223594650442, state count = 5, state = [6, 32, 97, 133, 162]
train episode:624, reward = 0.919921093913971, state count = 5, state = [6, 32, 46, 97, 133]
train episode:625, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 105, 133]
train episode:626, reward = 0.8685007697552634, state count = 5, state = [32, 97, 110, 133, 175]
train episode:627, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 105, 133]
train episode:628, reward = 0.8902450385069075, state count = 5, state = [32, 70, 97, 127, 133]
evaluate episode:62.9, reward = 0.919921093913971, state count = 5, state = [6, 32, 46, 97, 133]
train episode:629, reward = 0.90325111896389, state count = 5, state = [6, 32, 63, 97, 133]
train episode:630, reward = 0.917886098253868, state count = 5, state = [6, 32, 97, 133, 155]
train episode:631, reward = 0.919921093913971, state count = 5, state = [6, 32, 46, 97, 133]
train episode:632, reward = 0.919921093913971, state count = 5, state = [6, 32, 46, 97, 133]
train episode:633, reward = 0.9024426475483487, state count = 5, state = [1, 6, 32, 97, 133]
train episode:634, reward = 0.9209373708698896, state count = 5, state = [6, 32, 97, 113, 133]
train episode:635, reward = 0.919921093913971, state count = 5, state = [6, 32, 46, 97, 133]
train episode:636, reward = 0.9156495097409467, state count = 5, state = [6, 32, 56, 97, 133]
train episode:637, reward = 0.9022393955158284, state count = 5, state = [6, 32, 51, 97, 133]
train episode:638, reward = 0.867078417803549, state count = 5, state = [6, 32, 97, 109, 133]
evaluate episode:63.9, reward = 0.9156495097409467, state count = 5, state = [6, 32, 56, 97, 133]
train episode:639, reward = 0.9024426475483487, state count = 5, state = [6, 24, 32, 97, 133]
train episode:640, reward = 0.8918706391324788, state count = 5, state = [11, 20, 32, 97, 133]
train episode:641, reward = 0.9971552944172398, state count = 5, state = [6, 26, 32, 97, 133]
train episode:642, reward = 0.928663019561292, state count = 5, state = [6, 32, 97, 133, 178]
train episode:643, reward = 0.9365886136811323, state count = 5, state = [6, 32, 97, 133, 168]
train episode:644, reward = 0.9156495097409467, state count = 5, state = [6, 32, 56, 97, 133]
train episode:645, reward = 0.9156495097409467, state count = 5, state = [6, 32, 56, 97, 133]
train episode:646, reward = 0.8914637244708418, state count = 5, state = [32, 97, 105, 115, 133]
train episode:647, reward = 0.9201239504638801, state count = 5, state = [6, 32, 97, 133, 170]
train episode:648, reward = 0.8504129778886764, state count = 5, state = [32, 111, 133, 140, 146]
evaluate episode:64.9, reward = 0.9156495097409467, state count = 5, state = [6, 32, 56, 97, 133]
train episode:649, reward = 0.9205316947153681, state count = 5, state = [32, 36, 114, 133, 144]
train episode:650, reward = 0.9124007754280455, state count = 5, state = [32, 55, 110, 126, 133]
train episode:651, reward = 0.8719519584181354, state count = 5, state = [32, 97, 133, 144, 149]
train episode:652, reward = 0.8630121302493683, state count = 5, state = [6, 31, 32, 97, 133]
train episode:653, reward = 0.9382162807243388, state count = 5, state = [6, 32, 97, 133, 169]
train episode:654, reward = 0.867078417803549, state count = 5, state = [32, 97, 110, 133, 139]
train episode:655, reward = 0.9164658060024621, state count = 5, state = [1, 32, 97, 133, 180]
train episode:656, reward = 0.9556873027645929, state count = 5, state = [32, 62, 91, 133, 175]
train episode:657, reward = 0.9928853475926059, state count = 5, state = [18, 32, 54, 97, 133]
train episode:658, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 133, 135]
evaluate episode:65.9, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 133, 135]
train episode:659, reward = 0.904877963134572, state count = 5, state = [32, 97, 128, 133, 183]
train episode:660, reward = 0.8902450385069075, state count = 4, state = [32, 97, 103, 133]
train episode:661, reward = 0.9036695924654969, state count = 5, state = [32, 95, 97, 133, 170]
train episode:662, reward = 0.9959357805427862, state count = 5, state = [6, 32, 40, 97, 133]
train episode:663, reward = 0.9359805083666151, state count = 5, state = [6, 32, 97, 133, 175]
train episode:664, reward = 0.8428881411608595, state count = 5, state = [32, 39, 104, 133, 171]
train episode:665, reward = 0.6160974790242237, state count = 5, state = [11, 32, 96, 122, 133]
train episode:666, reward = 0.9060962468985683, state count = 5, state = [6, 32, 91, 97, 133]
train episode:667, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 128, 133]
train episode:668, reward = 0.9156495097409467, state count = 5, state = [6, 32, 56, 97, 133]
evaluate episode:66.9, reward = 0.9060962468985683, state count = 5, state = [6, 32, 91, 97, 133]
train episode:669, reward = 0.9266296713255695, state count = 5, state = [32, 97, 133, 161, 169]
train episode:670, reward = 0.8089259493320778, state count = 5, state = [32, 129, 133, 148, 155]
train episode:671, reward = 0.8764222612678034, state count = 5, state = [32, 97, 101, 133, 146]
train episode:672, reward = 0.9109771732138938, state count = 5, state = [6, 32, 97, 133, 160]
train episode:673, reward = 0.9081300006928922, state count = 5, state = [6, 32, 97, 133, 149]
train episode:674, reward = 0.9770366346878252, state count = 5, state = [32, 67, 123, 133, 165]
train episode:675, reward = 0.9022563021875409, state count = 5, state = [32, 97, 122, 133, 152]
train episode:676, reward = 0.9973581324945003, state count = 5, state = [25, 32, 97, 127, 133]
train episode:677, reward = 0.8666710925453158, state count = 5, state = [32, 60, 97, 133, 148]
train episode:678, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 128, 133]
evaluate episode:67.9, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 128, 133]
train episode:679, reward = 0.925812940956814, state count = 5, state = [32, 97, 107, 133, 165]
train episode:680, reward = 0.9073194611803839, state count = 5, state = [2, 32, 97, 133, 138]
train episode:681, reward = 0.9077263775213528, state count = 5, state = [6, 7, 32, 97, 133]
train episode:682, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 128, 133]
train episode:683, reward = 0.9036584526187816, state count = 5, state = [32, 35, 41, 133, 138]
train episode:684, reward = 0.8914637244708418, state count = 5, state = [32, 97, 115, 127, 133]
train episode:685, reward = 0.8977641453550239, state count = 5, state = [32, 74, 97, 133, 145]
train episode:686, reward = 0.9024426475483487, state count = 5, state = [6, 32, 71, 97, 133]
train episode:687, reward = 0.9971548804619801, state count = 5, state = [17, 32, 133, 143, 183]
train episode:688, reward = 0.977845509982636, state count = 5, state = [32, 61, 97, 110, 133]
evaluate episode:68.9, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 101, 133]
train episode:689, reward = 0.9363857722452084, state count = 5, state = [6, 32, 58, 97, 133]
train episode:690, reward = 0.9237866148465214, state count = 5, state = [6, 32, 49, 97, 133]
train episode:691, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 102, 133]
train episode:692, reward = 0.8902450385069075, state count = 5, state = [32, 97, 99, 133, 140]
train episode:693, reward = 0.9124016083765601, state count = 5, state = [32, 35, 59, 133, 151]
train episode:694, reward = 0.9170755654586864, state count = 5, state = [32, 97, 115, 133, 150]
train episode:695, reward = 0.9829276420648269, state count = 5, state = [32, 67, 86, 97, 133]
train episode:696, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 101, 133]
train episode:697, reward = 0.9229744413442862, state count = 5, state = [32, 44, 97, 99, 133]
train episode:698, reward = 0.8099550555423839, state count = 5, state = [32, 69, 87, 133, 152]
evaluate episode:69.9, reward = 0.867078417803549, state count = 5, state = [6, 32, 97, 109, 133]
train episode:699, reward = 0.90325565567843, state count = 5, state = [6, 32, 95, 97, 133]
train episode:700, reward = 0.867078417803549, state count = 5, state = [6, 32, 97, 109, 133]
train episode:701, reward = 0.9900414682410335, state count = 5, state = [8, 33, 84, 110, 129]
train episode:702, reward = 0.8922771448768512, state count = 5, state = [32, 83, 97, 98, 133]
train episode:703, reward = 0.8298812193587042, state count = 5, state = [32, 52, 57, 77, 133]
train episode:704, reward = 0.9510203426179216, state count = 5, state = [6, 32, 97, 133, 164]
train episode:705, reward = 0.9095560614486271, state count = 5, state = [6, 13, 32, 97, 133]
train episode:706, reward = 0.9825215502757143, state count = 5, state = [32, 67, 97, 117, 133]
train episode:707, reward = 0.948784977498131, state count = 5, state = [32, 61, 97, 108, 133]
train episode:708, reward = 0.9140272022848046, state count = 5, state = [6, 32, 97, 133, 181]
evaluate episode:70.9, reward = 0.928858002564608, state count = 5, state = [6, 32, 59, 97, 133]
train episode:709, reward = 0.928858002564608, state count = 5, state = [6, 32, 59, 97, 133]
train episode:710, reward = 0.9969512161535317, state count = 5, state = [17, 32, 119, 133, 168]
train episode:711, reward = 0.928858002564608, state count = 5, state = [6, 32, 59, 97, 133]
train episode:712, reward = 0.9024426475483487, state count = 5, state = [6, 32, 72, 97, 133]
train episode:713, reward = 0.9081328815863934, state count = 5, state = [6, 9, 32, 97, 133]
train episode:714, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 102, 133]
train episode:715, reward = 0.8748015928393835, state count = 5, state = [1, 32, 93, 133, 170]
train episode:716, reward = 0.938824391076851, state count = 5, state = [32, 59, 97, 133, 172]
train episode:717, reward = 0.9825215502757143, state count = 5, state = [32, 67, 97, 133, 151]
train episode:718, reward = 0.8939031896856523, state count = 5, state = [6, 32, 97, 133, 145]
evaluate episode:71.9, reward = 0.8939031896856523, state count = 5, state = [6, 32, 97, 133, 145]
train episode:719, reward = 0.9081328815863934, state count = 5, state = [6, 9, 32, 97, 133]
train episode:720, reward = 0.9160601315272725, state count = 5, state = [24, 32, 97, 133, 150]
train episode:721, reward = 0.9959357805427862, state count = 5, state = [32, 40, 70, 97, 133]
train episode:722, reward = 0.9038633638310042, state count = 5, state = [32, 107, 133, 146, 169]
train episode:723, reward = 0.9075227132129043, state count = 5, state = [2, 6, 32, 97, 133]
train episode:724, reward = 0.8945133311898343, state count = 5, state = [12, 32, 97, 121, 133]
train episode:725, reward = 0.90325565567843, state count = 5, state = [6, 32, 95, 97, 133]
train episode:726, reward = 0.5223404054692609, state count = 1, state = [32]
train episode:727, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 98, 133]
train episode:728, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 98, 133]
evaluate episode:72.9, reward = 0.928858002564608, state count = 5, state = [6, 32, 59, 97, 133]
train episode:729, reward = 0.8939031896856523, state count = 5, state = [6, 32, 97, 133, 145]
train episode:730, reward = 0.8073185660965974, state count = 5, state = [28, 32, 43, 83, 181]
train episode:731, reward = 0.9747979646432835, state count = 5, state = [32, 48, 55, 85, 133]
train episode:732, reward = 0.9077263775213528, state count = 5, state = [6, 7, 32, 97, 133]
train episode:733, reward = 0.9024426475483487, state count = 5, state = [6, 32, 97, 131, 133]
train episode:734, reward = 0.9128060309099805, state count = 5, state = [6, 32, 73, 97, 133]
train episode:735, reward = 0.9317080794897545, state count = 5, state = [32, 75, 97, 133, 149]
train episode:736, reward = 0.928858002564608, state count = 5, state = [6, 32, 59, 97, 133]
train episode:737, reward = 0.9034506453990729, state count = 5, state = [6, 32, 43, 97, 133]
train episode:738, reward = 0.9243938905711874, state count = 5, state = [32, 97, 98, 133, 168]
evaluate episode:73.9, reward = 0.938822312903894, state count = 5, state = [32, 59, 97, 119, 133]
train episode:739, reward = 0.938822312903894, state count = 5, state = [32, 59, 97, 119, 133]
train episode:740, reward = 0.948784977498131, state count = 5, state = [32, 61, 97, 133, 164]
train episode:741, reward = 0.9416662040107882, state count = 5, state = [32, 91, 97, 119, 133]
train episode:742, reward = 0.9416662040107882, state count = 5, state = [32, 91, 97, 119, 133]
train episode:743, reward = 0.8628088782168479, state count = 5, state = [31, 32, 97, 107, 133]
train episode:744, reward = 0.9046743038641187, state count = 5, state = [28, 32, 87, 97, 133]
train episode:745, reward = 0.9373995469969201, state count = 5, state = [32, 97, 112, 119, 133]
train episode:746, reward = 0.9378023456166034, state count = 5, state = [32, 97, 119, 133, 134]
train episode:747, reward = 0.9290624998215711, state count = 5, state = [32, 97, 98, 119, 133]
train episode:748, reward = 0.7313071810338698, state count = 2, state = [44, 151]
evaluate episode:74.9, reward = 0.956504431974623, state count = 5, state = [32, 97, 119, 133, 145]
train episode:749, reward = 0.9312995174037372, state count = 5, state = [32, 97, 119, 122, 133]
train episode:750, reward = 0.9290624998215711, state count = 5, state = [32, 97, 103, 119, 133]
train episode:751, reward = 0.8926857136801951, state count = 5, state = [32, 42, 97, 115, 133]
train episode:752, reward = 0.956504431974623, state count = 5, state = [32, 97, 119, 133, 145]
train episode:753, reward = 0.9731686400997066, state count = 5, state = [27, 32, 97, 119, 133]
train episode:754, reward = 0.9290624998215711, state count = 5, state = [32, 97, 98, 119, 133]
train episode:755, reward = 0.9770345649115265, state count = 5, state = [18, 32, 97, 119, 133]
train episode:756, reward = 0.9518267492951594, state count = 5, state = [32, 44, 97, 119, 133]
train episode:757, reward = 0.935160890387032, state count = 5, state = [32, 97, 114, 119, 133]
train episode:758, reward = 0.9378023456166034, state count = 5, state = [32, 97, 119, 133, 134]
evaluate episode:75.9, reward = 0.9290624998215711, state count = 5, state = [12, 32, 97, 119, 133]
train episode:759, reward = 0.9290624998215711, state count = 5, state = [32, 97, 119, 133, 138]
train episode:760, reward = 0.9290624998215711, state count = 5, state = [32, 97, 99, 119, 133]
train episode:761, reward = 0.7335355257075621, state count = 5, state = [5, 32, 37, 133, 135]
train episode:762, reward = 0.7857643380751279, state count = 5, state = [5, 32, 57, 93, 133]
train episode:763, reward = 0.9215491732331055, state count = 5, state = [32, 78, 97, 133, 180]
train episode:764, reward = 0.8800820430776118, state count = 5, state = [32, 97, 123, 133, 144]
train episode:765, reward = 0.895736584096279, state count = 5, state = [32, 108, 132, 133, 175]
train episode:766, reward = 0.95020278769731, state count = 5, state = [32, 97, 119, 133, 149]
train episode:767, reward = 0.9290624998215711, state count = 5, state = [1, 32, 97, 119, 133]
train episode:768, reward = 0.9052848811548723, state count = 5, state = [32, 97, 133, 160, 183]
evaluate episode:76.9, reward = 0.9290624998215711, state count = 5, state = [12, 32, 97, 119, 133]
train episode:769, reward = 0.8851765400789804, state count = 5, state = [32, 65, 133, 139, 175]
train episode:770, reward = 0.9294731400805455, state count = 5, state = [32, 70, 125, 133, 166]
train episode:771, reward = 0.9416645465104176, state count = 5, state = [32, 97, 119, 133, 154]
train episode:772, reward = 0.9304860919597328, state count = 5, state = [13, 32, 97, 119, 133]
train episode:773, reward = 0.9158523360628855, state count = 5, state = [32, 63, 97, 123, 133]
train episode:774, reward = 0.9290624998215711, state count = 5, state = [20, 32, 97, 119, 133]
train episode:775, reward = 0.9164658060024621, state count = 5, state = [32, 97, 99, 133, 180]
train episode:776, reward = 0.7776738436600644, state count = 5, state = [24, 32, 66, 124, 132]
train episode:777, reward = 0.925812940956814, state count = 5, state = [32, 97, 101, 133, 165]
train episode:778, reward = 0.9977642242836129, state count = 5, state = [17, 32, 97, 119, 133]
evaluate episode:77.9, reward = 0.9426820435008032, state count = 5, state = [32, 97, 119, 133, 160]
train episode:779, reward = 0.935160890387032, state count = 5, state = [32, 97, 114, 119, 133]
train episode:780, reward = 0.9479612367592672, state count = 5, state = [27, 32, 97, 133, 177]
train episode:781, reward = 0.9426820435008032, state count = 5, state = [32, 97, 119, 133, 160]
train episode:782, reward = 0.9294690038866117, state count = 5, state = [32, 96, 97, 119, 133]
train episode:783, reward = 0.988621174310296, state count = 5, state = [32, 97, 119, 133, 163]
train episode:784, reward = 0.932722695586639, state count = 5, state = [32, 77, 97, 119, 133]
train episode:785, reward = 0.9044706244416852, state count = 5, state = [32, 52, 97, 133, 155]
train episode:786, reward = 0.9682943101992297, state count = 5, state = [32, 47, 60, 97, 133]
train episode:787, reward = 0.9288596600649786, state count = 5, state = [5, 32, 97, 119, 133]
train episode:788, reward = 0.9910560742619279, state count = 5, state = [32, 36, 97, 133, 141]
evaluate episode:78.9, reward = 0.9426820435008032, state count = 5, state = [32, 97, 119, 133, 160]
train episode:789, reward = 0.9426820435008032, state count = 5, state = [32, 97, 119, 133, 160]
train episode:790, reward = 0.9426820435008032, state count = 5, state = [32, 97, 119, 133, 160]
train episode:791, reward = 0.9426820435008032, state count = 5, state = [32, 97, 119, 133, 160]
train episode:792, reward = 0.8902466859312881, state count = 5, state = [32, 69, 94, 97, 133]
train episode:793, reward = 0.9290624998215711, state count = 5, state = [32, 52, 97, 119, 133]
train episode:794, reward = 0.9290624998215711, state count = 5, state = [32, 97, 119, 133, 135]
train episode:795, reward = 0.9317101509453847, state count = 5, state = [32, 35, 57, 97, 133]
train episode:796, reward = 0.9949182818730689, state count = 5, state = [32, 47, 97, 119, 133]
train episode:797, reward = 0.8902450385069075, state count = 5, state = [32, 72, 97, 133, 140]
train episode:798, reward = 0.7164623499378597, state count = 5, state = [32, 42, 52, 63, 133]
evaluate episode:79.9, reward = 0.9731686400997066, state count = 5, state = [27, 32, 97, 119, 133]
train episode:799, reward = 0.9965459505956067, state count = 5, state = [32, 62, 97, 119, 133]
train episode:800, reward = 0.9386161749398776, state count = 5, state = [32, 97, 119, 129, 133]
train episode:801, reward = 0.921752440379611, state count = 5, state = [32, 97, 133, 136, 175]
train episode:802, reward = 0.9538601008895453, state count = 5, state = [32, 97, 119, 133, 171]
train episode:803, reward = 0.9290624998215711, state count = 5, state = [32, 86, 97, 119, 133]
train episode:804, reward = 0.9953251982140376, state count = 5, state = [32, 40, 97, 119, 133]
train episode:805, reward = 0.9329255319845681, state count = 5, state = [32, 63, 97, 119, 133]
train episode:806, reward = 0.8997958226557226, state count = 5, state = [24, 32, 97, 133, 161]
train episode:807, reward = 0.9349580405544495, state count = 5, state = [32, 43, 97, 119, 133]
train episode:808, reward = 0.8910580466369888, state count = 5, state = [15, 32, 97, 98, 133]
evaluate episode:80.9, reward = 0.9731686400997066, state count = 5, state = [27, 32, 97, 119, 133]
train episode:809, reward = 0.9349555719368763, state count = 5, state = [32, 50, 97, 119, 133]
train episode:810, reward = 0.9290624998215711, state count = 5, state = [12, 32, 97, 119, 133]
train episode:811, reward = 0.8817088771723036, state count = 5, state = [32, 97, 133, 157, 160]
train episode:812, reward = 0.9158601860988348, state count = 5, state = [32, 37, 46, 133, 170]
train episode:813, reward = 0.95833040038055, state count = 5, state = [27, 32, 48, 97, 133]
train episode:814, reward = 0.964027242588765, state count = 5, state = [16, 32, 49, 97, 133]
train episode:815, reward = 0.8634236118535155, state count = 5, state = [14, 29, 32, 133, 138]
train episode:816, reward = 0.9477608790549017, state count = 5, state = [27, 32, 97, 133, 139]
train episode:817, reward = 0.9770329158078145, state count = 5, state = [27, 32, 64, 97, 133]
train episode:818, reward = 0.8762350896758081, state count = 5, state = [32, 65, 124, 170, 179]
evaluate episode:81.9, reward = 0.9524348529303447, state count = 5, state = [12, 27, 32, 97, 133]
train episode:819, reward = 0.8337363880510983, state count = 5, state = [12, 32, 87, 97, 133]
train episode:820, reward = 0.9524348529303447, state count = 5, state = [12, 27, 32, 97, 133]
train episode:821, reward = 0.9184999922246944, state count = 5, state = [32, 58, 97, 133, 137]
train episode:822, reward = 0.9434971230865148, state count = 5, state = [6, 32, 75, 97, 133]
train episode:823, reward = 0.8605710831041129, state count = 5, state = [32, 39, 71, 83, 175]
train episode:824, reward = 0.918699520339209, state count = 5, state = [32, 64, 97, 133, 177]
train episode:825, reward = 0.8902450385069075, state count = 5, state = [4, 12, 32, 97, 133]
train episode:826, reward = 0.9453280539175634, state count = 5, state = [32, 40, 93, 113, 133]
train episode:827, reward = 0.8955279540040457, state count = 5, state = [32, 69, 97, 133, 143]
train episode:828, reward = 0.9965459505956069, state count = 5, state = [32, 40, 97, 133, 174]
evaluate episode:82.9, reward = 0.9499982954783424, state count = 5, state = [12, 32, 48, 97, 133]
train episode:829, reward = 0.9119909597209273, state count = 5, state = [12, 32, 97, 125, 133]
train episode:830, reward = 0.8902450385069075, state count = 5, state = [12, 32, 97, 108, 133]
train episode:831, reward = 0.925815014091776, state count = 5, state = [32, 95, 118, 166, 172]
train episode:832, reward = 0.8969494679692505, state count = 5, state = [32, 46, 97, 104, 133]
train episode:833, reward = 0.9164662216370536, state count = 5, state = [32, 97, 116, 133, 150]
train episode:834, reward = 0.7184989913430117, state count = 5, state = [32, 72, 73, 133, 161]
train episode:835, reward = 0.8664682511093919, state count = 5, state = [32, 49, 109, 133, 154]
train episode:836, reward = 0.8959344479930962, state count = 5, state = [12, 21, 32, 97, 133]
train episode:837, reward = 0.9499982954783424, state count = 5, state = [12, 32, 48, 97, 133]
train episode:838, reward = 0.8902450385069075, state count = 5, state = [12, 32, 97, 128, 133]
evaluate episode:83.9, reward = 0.9499982954783424, state count = 5, state = [12, 32, 48, 97, 133]
train episode:839, reward = 0.8957311959605759, state count = 5, state = [12, 32, 97, 122, 133]
train episode:840, reward = 0.7876031155834624, state count = 5, state = [21, 28, 32, 121, 133]
train episode:841, reward = 0.9499982954783424, state count = 5, state = [12, 32, 48, 97, 133]
train episode:842, reward = 0.9499982954783424, state count = 5, state = [12, 32, 48, 97, 133]
train episode:843, reward = 0.8902450385069075, state count = 5, state = [12, 24, 32, 97, 133]
train episode:844, reward = 0.9414645994026483, state count = 5, state = [12, 32, 97, 133, 163]
train episode:845, reward = 0.8949206631653943, state count = 5, state = [12, 30, 32, 97, 133]
train episode:846, reward = 0.9424800383720573, state count = 5, state = [3, 32, 65, 91, 103]
train episode:847, reward = 0.7605581564484875, state count = 5, state = [32, 63, 71, 133, 181]
train episode:848, reward = 0.8910568047712097, state count = 5, state = [32, 93, 95, 97, 133]
evaluate episode:84.9, reward = 0.9119909597209273, state count = 5, state = [12, 32, 97, 125, 133]
train episode:849, reward = 0.887194199998126, state count = 5, state = [32, 49, 57, 97, 133]
train episode:850, reward = 0.8902450385069075, state count = 5, state = [8, 12, 32, 97, 133]
train episode:851, reward = 0.9491910709665751, state count = 5, state = [32, 50, 61, 97, 133]
train episode:852, reward = 0.9014210160433608, state count = 5, state = [32, 43, 97, 125, 133]
train episode:853, reward = 0.9006088307858038, state count = 5, state = [32, 84, 97, 133, 161]
train episode:854, reward = 0.9130072131662021, state count = 5, state = [32, 97, 124, 133, 160]
train episode:855, reward = 0.8985767294538555, state count = 5, state = [32, 37, 97, 122, 133]
train episode:856, reward = 0.9154454230805802, state count = 5, state = [30, 32, 97, 125, 133]
train episode:857, reward = 0.9967487903521992, state count = 5, state = [26, 32, 97, 104, 133]
train episode:858, reward = 0.9455288171805304, state count = 5, state = [32, 97, 125, 133, 163]
evaluate episode:85.9, reward = 0.9144312326942771, state count = 5, state = [32, 97, 125, 133, 181]
train episode:859, reward = 0.9091445999964598, state count = 5, state = [32, 97, 126, 133, 140]
train episode:860, reward = 0.9138194051410858, state count = 5, state = [21, 32, 97, 125, 133]
train episode:861, reward = 0.8373945157191995, state count = 5, state = [32, 87, 97, 125, 133]
train episode:862, reward = 0.9607752134271033, state count = 5, state = [32, 48, 97, 133, 143]
train episode:863, reward = 0.9144312326942771, state count = 5, state = [32, 97, 125, 133, 181]
train episode:864, reward = 0.9119909597209273, state count = 5, state = [10, 32, 97, 125, 133]
train episode:865, reward = 0.9121946240293756, state count = 5, state = [32, 97, 122, 125, 133]
train episode:866, reward = 0.9121946240293756, state count = 5, state = [32, 97, 122, 125, 133]
train episode:867, reward = 0.8902450385069075, state count = 5, state = [1, 32, 97, 133, 137]
train episode:868, reward = 0.9386203060958161, state count = 5, state = [32, 97, 125, 133, 179]
evaluate episode:86.9, reward = 0.9119909597209273, state count = 5, state = [32, 97, 101, 125, 133]
train episode:869, reward = 0.9119909597209273, state count = 5, state = [32, 97, 101, 125, 133]
train episode:870, reward = 0.9189027774097243, state count = 5, state = [32, 97, 125, 133, 183]
train episode:871, reward = 0.9168694342119966, state count = 5, state = [32, 35, 93, 97, 133]
train episode:872, reward = 0.9119909597209273, state count = 5, state = [32, 34, 97, 125, 133]
train episode:873, reward = 0.8922763488736335, state count = 5, state = [32, 97, 125, 133, 146]
train episode:874, reward = 0.9369963596119522, state count = 5, state = [32, 44, 97, 124, 133]
train episode:875, reward = 0.8989857122124594, state count = 5, state = [32, 97, 133, 146, 152]
train episode:876, reward = 0.9386203060958161, state count = 5, state = [32, 97, 125, 133, 179]
train episode:877, reward = 0.9402446749315982, state count = 5, state = [32, 97, 125, 133, 167]
train episode:878, reward = 0.9485771954683975, state count = 5, state = [27, 32, 97, 112, 133]
evaluate episode:87.9, reward = 0.9390239158327022, state count = 5, state = [32, 97, 125, 133, 152]
train episode:879, reward = 0.9337439097777038, state count = 5, state = [32, 49, 97, 125, 133]
