train episode:0, reward = 0.723404255319149, state count = 6, state = [32, 64, 115, 126, 137, 170]
evaluate episode:54.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 137]
train episode:549, reward = 0.975177304964539, state count = 6, state = [17, 46, 66, 71, 131, 139]
train episode:550, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 136, 138, 168]
train episode:551, reward = 0.8297872340425532, state count = 6, state = [17, 19, 22, 66, 71, 103]
train episode:552, reward = 0.8953900709219859, state count = 6, state = [9, 17, 51, 66, 71, 91]
train episode:553, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 139]
train episode:554, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 109, 141]
train episode:555, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 75, 119]
train episode:556, reward = 0.8209219858156028, state count = 6, state = [9, 17, 18, 23, 66, 71]
train episode:557, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 107, 130]
train episode:558, reward = 0.8209219858156028, state count = 6, state = [9, 17, 18, 66, 71, 137]
evaluate episode:55.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 137]
train episode:559, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 164, 175]
train episode:560, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 137, 177]
train episode:561, reward = 0.8209219858156028, state count = 6, state = [17, 18, 66, 71, 146, 154]
train episode:562, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 137]
train episode:563, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
train episode:564, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
train episode:565, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
train episode:566, reward = 0.8209219858156028, state count = 6, state = [9, 17, 26, 30, 66, 71]
train episode:567, reward = 0.9698581560283688, state count = 6, state = [3, 17, 66, 71, 108, 178]
train episode:568, reward = 0.8209219858156028, state count = 6, state = [9, 17, 64, 66, 71, 168]
evaluate episode:56.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 104, 119]
train episode:569, reward = 0.851063829787234, state count = 6, state = [9, 17, 29, 66, 71, 162]
train episode:570, reward = 0.975177304964539, state count = 6, state = [8, 9, 17, 66, 71, 84]
train episode:571, reward = 0.8209219858156028, state count = 6, state = [8, 9, 17, 66, 71, 169]
train episode:572, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 87, 119]
train episode:573, reward = 0.8351063829787234, state count = 6, state = [17, 33, 66, 71, 81, 141]
train episode:574, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 179]
train episode:575, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 104, 119]
train episode:576, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 104, 119]
train episode:577, reward = 0.975177304964539, state count = 6, state = [9, 15, 17, 66, 71, 119]
train episode:578, reward = 0.8209219858156028, state count = 6, state = [1, 9, 17, 66, 71, 149]
evaluate episode:57.9, reward = 0.975177304964539, state count = 6, state = [9, 15, 17, 66, 71, 119]
train episode:579, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 177]
train episode:580, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 167]
train episode:581, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 95, 102, 167]
train episode:582, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 131]
train episode:583, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 137]
train episode:584, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 96, 167]
train episode:585, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 160]
train episode:586, reward = 0.975177304964539, state count = 6, state = [9, 17, 36, 66, 71, 119]
train episode:587, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 88, 142]
train episode:588, reward = 0.975177304964539, state count = 6, state = [9, 17, 42, 66, 71, 119]
evaluate episode:58.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 36, 66, 71, 119]
train episode:589, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 165]
train episode:590, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 117, 129, 155]
train episode:591, reward = 0.8209219858156028, state count = 6, state = [9, 17, 39, 66, 71, 164]
train episode:592, reward = 0.975177304964539, state count = 6, state = [9, 17, 36, 66, 71, 119]
train episode:593, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 165]
train episode:594, reward = 0.5283687943262412, state count = 6, state = [14, 27, 29, 125, 150, 152]
train episode:595, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 69, 71, 120]
train episode:596, reward = 0.975177304964539, state count = 6, state = [2, 9, 17, 66, 71, 119]
train episode:597, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 77, 146]
train episode:598, reward = 0.8014184397163121, state count = 6, state = [26, 36, 65, 66, 71, 93]
evaluate episode:59.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 139]
train episode:599, reward = 0.8209219858156028, state count = 6, state = [5, 9, 17, 66, 71, 162]
train episode:600, reward = 0.973404255319149, state count = 6, state = [9, 17, 34, 66, 71, 131]
train episode:601, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 102, 117, 126]
train episode:602, reward = 0.8209219858156028, state count = 6, state = [9, 17, 29, 66, 68, 71]
train episode:603, reward = 0.9042553191489362, state count = 6, state = [17, 34, 66, 71, 87, 146]
train episode:604, reward = 0.8900709219858156, state count = 6, state = [9, 17, 63, 66, 71, 112]
train episode:605, reward = 0.9698581560283688, state count = 6, state = [6, 9, 17, 66, 71, 168]
train episode:606, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 175]
train episode:607, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 116, 151]
train episode:608, reward = 0.8670212765957447, state count = 6, state = [17, 58, 66, 71, 131, 136]
evaluate episode:60.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 139]
train episode:609, reward = 0.8173758865248227, state count = 6, state = [55, 66, 71, 80, 82, 140]
train episode:610, reward = 0.9698581560283688, state count = 6, state = [9, 17, 45, 66, 71, 177]
train episode:611, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 139]
train episode:612, reward = 0.8333333333333334, state count = 6, state = [3, 17, 19, 66, 71, 178]
train episode:613, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 151]
train episode:614, reward = 0.8209219858156028, state count = 6, state = [17, 26, 66, 71, 92, 132]
train episode:615, reward = 0.8617021276595744, state count = 6, state = [9, 17, 66, 71, 114, 163]
train episode:616, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 66, 71, 119]
train episode:617, reward = 0.8209219858156028, state count = 6, state = [9, 17, 26, 66, 71, 119]
train episode:618, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 96, 119]
evaluate episode:61.9, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 66, 71, 119]
train episode:619, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 66, 71, 119]
train episode:620, reward = 0.975177304964539, state count = 6, state = [9, 17, 27, 66, 71, 119]
train episode:621, reward = 0.9698581560283688, state count = 6, state = [3, 9, 17, 66, 71, 163]
train episode:622, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 115, 136, 155]
train episode:623, reward = 0.975177304964539, state count = 6, state = [9, 17, 55, 66, 71, 119]
train episode:624, reward = 0.8670212765957447, state count = 6, state = [8, 17, 66, 67, 71, 156]
train episode:625, reward = 0.975177304964539, state count = 6, state = [9, 17, 30, 66, 71, 119]
train episode:626, reward = 0.975177304964539, state count = 6, state = [9, 17, 55, 66, 71, 119]
train episode:627, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 111, 116]
train episode:628, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
evaluate episode:62.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 26, 66, 71, 119]
train episode:629, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 142]
train episode:630, reward = 0.8226950354609929, state count = 6, state = [9, 17, 66, 71, 141, 165]
train episode:631, reward = 0.9716312056737588, state count = 6, state = [17, 66, 71, 104, 111, 181]
train episode:632, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 68, 71, 93]
train episode:633, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 72, 119]
train episode:634, reward = 0.8209219858156028, state count = 6, state = [9, 17, 42, 66, 71, 93]
train episode:635, reward = 0.6737588652482269, state count = 6, state = [66, 71, 123, 135, 167, 174]
train episode:636, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 153, 154]
train episode:637, reward = 0.6418439716312057, state count = 6, state = [18, 66, 71, 78, 120, 122]
train episode:638, reward = 0.975177304964539, state count = 6, state = [5, 9, 17, 66, 71, 119]
evaluate episode:63.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 63, 66, 71, 119]
train episode:639, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 83, 177]
train episode:640, reward = 0.9716312056737588, state count = 6, state = [17, 66, 71, 109, 119, 180]
train episode:641, reward = 0.8226950354609929, state count = 6, state = [17, 54, 66, 71, 106, 139]
train episode:642, reward = 0.9698581560283688, state count = 6, state = [9, 17, 45, 66, 71, 144]
train episode:643, reward = 0.975177304964539, state count = 6, state = [9, 17, 63, 66, 71, 119]
train episode:644, reward = 0.8829787234042553, state count = 6, state = [9, 17, 28, 66, 71, 103]
train episode:645, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 90, 95]
train episode:646, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 81, 157]
train episode:647, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
train episode:648, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 103, 104]
evaluate episode:64.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 63, 66, 71, 119]
train episode:649, reward = 0.8209219858156028, state count = 6, state = [1, 17, 25, 66, 71, 167]
train episode:650, reward = 0.6152482269503546, state count = 6, state = [8, 11, 37, 66, 71, 149]
train episode:651, reward = 0.975177304964539, state count = 6, state = [9, 17, 63, 66, 71, 119]
train episode:652, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 167]
train episode:653, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 167]
train episode:654, reward = 0.975177304964539, state count = 6, state = [9, 10, 17, 66, 71, 119]
train episode:655, reward = 0.973404255319149, state count = 6, state = [17, 34, 66, 70, 71, 82]
train episode:656, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 90, 119]
train episode:657, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 156]
train episode:658, reward = 0.8226950354609929, state count = 6, state = [9, 17, 40, 66, 71, 119]
evaluate episode:65.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
train episode:659, reward = 0, state count = 0, state = []
train episode:660, reward = 0.8670212765957447, state count = 6, state = [4, 17, 66, 67, 71, 77]
train episode:661, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 157]
train episode:662, reward = 0.975177304964539, state count = 6, state = [9, 17, 48, 66, 71, 119]
train episode:663, reward = 0.7269503546099291, state count = 6, state = [7, 12, 54, 66, 71, 72]
train episode:664, reward = 0.851063829787234, state count = 6, state = [9, 17, 44, 66, 71, 165]
train episode:665, reward = 0.9698581560283688, state count = 6, state = [3, 9, 17, 66, 71, 159]
train episode:666, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 87, 119]
train episode:667, reward = 0.7570921985815603, state count = 3, state = [32, 66, 71]
train episode:668, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
evaluate episode:66.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
train episode:669, reward = 0.8209219858156028, state count = 6, state = [9, 17, 24, 66, 71, 150]
train episode:670, reward = 0.8900709219858156, state count = 6, state = [9, 17, 66, 71, 97, 114]
train episode:671, reward = 0.8209219858156028, state count = 6, state = [9, 17, 20, 25, 66, 71]
train episode:672, reward = 0.8971631205673759, state count = 6, state = [9, 16, 17, 65, 66, 71]
train episode:673, reward = 0.8953900709219859, state count = 6, state = [17, 66, 71, 82, 91, 136]
train episode:674, reward = 0.973404255319149, state count = 6, state = [16, 17, 66, 71, 96, 140]
train episode:675, reward = 0.973404255319149, state count = 6, state = [9, 17, 18, 66, 71, 79]
train episode:676, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 103, 119]
train episode:677, reward = 0.8209219858156028, state count = 6, state = [9, 14, 17, 66, 71, 118]
train episode:678, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 95, 119]
evaluate episode:67.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 108, 119]
train episode:679, reward = 0.975177304964539, state count = 6, state = [9, 17, 39, 66, 71, 119]
train episode:680, reward = 0.8226950354609929, state count = 6, state = [9, 17, 40, 66, 71, 119]
train episode:681, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 74, 85]
train episode:682, reward = 0.8226950354609929, state count = 6, state = [23, 66, 71, 97, 135, 162]
train episode:683, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 119, 120]
train episode:684, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 143]
train episode:685, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 171, 176]
train episode:686, reward = 0.973404255319149, state count = 6, state = [9, 16, 17, 66, 71, 119]
train episode:687, reward = 0.8226950354609929, state count = 6, state = [13, 17, 23, 66, 71, 77]
train episode:688, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 103, 170]
evaluate episode:68.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 108, 119]
train episode:689, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 94, 119]
train episode:690, reward = 0.8209219858156028, state count = 6, state = [9, 17, 52, 66, 71, 140]
train episode:691, reward = 0.975177304964539, state count = 6, state = [9, 17, 25, 66, 71, 119]
train episode:692, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 97, 126]
train episode:693, reward = 0.8209219858156028, state count = 6, state = [17, 18, 66, 71, 157, 169]
train episode:694, reward = 0.8687943262411347, state count = 6, state = [17, 31, 66, 71, 85, 161]
train episode:695, reward = 0.9698581560283688, state count = 6, state = [17, 49, 66, 71, 104, 106]
train episode:696, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 102, 181]
train episode:697, reward = 0.975177304964539, state count = 6, state = [11, 17, 46, 66, 71, 85]
train episode:698, reward = 0.975177304964539, state count = 6, state = [9, 17, 63, 66, 71, 119]
evaluate episode:69.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 108, 119]
train episode:699, reward = 0.9716312056737588, state count = 6, state = [5, 9, 17, 66, 71, 109]
train episode:700, reward = 0.973404255319149, state count = 6, state = [9, 17, 18, 66, 71, 90]
train episode:701, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 100, 116, 181]
train episode:702, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 81, 158]
train episode:703, reward = 0.8528368794326241, state count = 6, state = [17, 66, 71, 82, 113, 170]
train episode:704, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 108, 119]
train episode:705, reward = 0.849290780141844, state count = 6, state = [14, 16, 66, 70, 71, 110]
train episode:706, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 174]
train episode:707, reward = 0.975177304964539, state count = 6, state = [9, 17, 38, 66, 71, 119]
train episode:708, reward = 0.851063829787234, state count = 6, state = [9, 17, 30, 66, 71, 92]
evaluate episode:70.9, reward = 0.9042553191489362, state count = 6, state = [9, 17, 66, 71, 114, 119]
train episode:709, reward = 0.8085106382978723, state count = 6, state = [39, 66, 71, 97, 166, 180]
train episode:710, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 68, 71, 119]
train episode:711, reward = 0.8333333333333334, state count = 6, state = [17, 33, 63, 66, 71, 107]
train episode:712, reward = 0.973404255319149, state count = 6, state = [17, 32, 61, 66, 71, 155]
train episode:713, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 76, 119]
train episode:714, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 66, 71, 119]
train episode:715, reward = 0.5868794326241135, state count = 6, state = [38, 66, 71, 106, 130, 182]
train episode:716, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 86, 119]
train episode:717, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 126]
train episode:718, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 179]
evaluate episode:71.9, reward = 0.9042553191489362, state count = 6, state = [9, 17, 66, 71, 114, 119]
train episode:719, reward = 0.9042553191489362, state count = 6, state = [9, 17, 66, 71, 114, 119]
train episode:720, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 82, 163]
train episode:721, reward = 0.975177304964539, state count = 6, state = [9, 10, 17, 66, 71, 119]
train episode:722, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 158, 179]
train episode:723, reward = 0.975177304964539, state count = 6, state = [6, 9, 17, 66, 71, 119]
train episode:724, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 83, 170]
train episode:725, reward = 0.975177304964539, state count = 6, state = [9, 17, 42, 66, 71, 119]
train episode:726, reward = 0.8847517730496454, state count = 6, state = [9, 17, 31, 66, 71, 119]
train episode:727, reward = 0.9698581560283688, state count = 6, state = [17, 27, 50, 66, 71, 165]
train episode:728, reward = 0.8209219858156028, state count = 6, state = [9, 11, 17, 30, 66, 71]
evaluate episode:72.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 159]
train episode:729, reward = 0.851063829787234, state count = 6, state = [17, 66, 71, 92, 160, 169]
train episode:730, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 159]
train episode:731, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 147]
train episode:732, reward = 0.8209219858156028, state count = 6, state = [9, 17, 18, 66, 71, 105]
train episode:733, reward = 0.8209219858156028, state count = 6, state = [17, 66, 68, 71, 84, 177]
train episode:734, reward = 0.975177304964539, state count = 6, state = [9, 17, 30, 66, 71, 119]
train episode:735, reward = 0.975177304964539, state count = 6, state = [9, 17, 46, 66, 71, 72]
train episode:736, reward = 0.7269503546099291, state count = 6, state = [66, 71, 88, 121, 144, 147]
train episode:737, reward = 0.8173758865248227, state count = 6, state = [22, 66, 71, 145, 150, 165]
train episode:738, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 169]
evaluate episode:73.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 30, 66, 71, 119]
train episode:739, reward = 0.8209219858156028, state count = 6, state = [8, 17, 24, 66, 71, 96]
train episode:740, reward = 0.8953900709219859, state count = 6, state = [9, 17, 66, 71, 91, 180]
train episode:741, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 93, 172]
train episode:742, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 142]
train episode:743, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 101, 119]
train episode:744, reward = 0.9698581560283688, state count = 6, state = [3, 9, 17, 66, 71, 82]
train episode:745, reward = 0.851063829787234, state count = 6, state = [9, 17, 44, 66, 71, 72]
train episode:746, reward = 0.8209219858156028, state count = 6, state = [9, 17, 24, 66, 71, 115]
train episode:747, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 108, 170, 181]
train episode:748, reward = 0.8209219858156028, state count = 3, state = [17, 66, 71]
evaluate episode:74.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 30, 66, 71, 119]
train episode:749, reward = 0.975177304964539, state count = 6, state = [9, 17, 30, 66, 71, 119]
train episode:750, reward = 0.975177304964539, state count = 6, state = [9, 17, 30, 66, 71, 119]
train episode:751, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 82, 119]
train episode:752, reward = 0.975177304964539, state count = 6, state = [9, 17, 48, 66, 71, 119]
train episode:753, reward = 0.975177304964539, state count = 6, state = [9, 13, 17, 66, 71, 119]
train episode:754, reward = 0.8209219858156028, state count = 6, state = [9, 17, 61, 66, 69, 71]
train episode:755, reward = 0.7375886524822695, state count = 6, state = [66, 71, 94, 133, 148, 170]
train episode:756, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 95, 155, 159]
train episode:757, reward = 0.8953900709219859, state count = 6, state = [9, 17, 66, 71, 91, 119]
train episode:758, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 109, 119]
evaluate episode:75.9, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 119, 133]
train episode:759, reward = 0.8404255319148937, state count = 6, state = [9, 17, 33, 66, 71, 182]
train episode:760, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 171, 175]
train episode:761, reward = 0.9698581560283688, state count = 6, state = [9, 10, 17, 36, 66, 71]
train episode:762, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 86, 101]
train episode:763, reward = 0.8209219858156028, state count = 6, state = [1, 9, 17, 66, 71, 74]
train episode:764, reward = 0.8209219858156028, state count = 6, state = [9, 17, 50, 52, 66, 71]
train episode:765, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 119, 133]
train episode:766, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 119, 133]
train episode:767, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 119, 133]
train episode:768, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 119, 133]
evaluate episode:76.9, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 119, 133]
train episode:769, reward = 0.9716312056737588, state count = 6, state = [9, 17, 21, 66, 71, 109]
train episode:770, reward = 0.8936170212765957, state count = 6, state = [2, 17, 43, 66, 71, 152]
train episode:771, reward = 0.975177304964539, state count = 6, state = [9, 17, 46, 66, 71, 165]
train episode:772, reward = 0.9698581560283688, state count = 6, state = [3, 9, 17, 52, 66, 71]
train episode:773, reward = 0.8209219858156028, state count = 6, state = [7, 9, 17, 66, 71, 78]
train episode:774, reward = 0.8209219858156028, state count = 6, state = [9, 10, 17, 66, 71, 104]
train episode:775, reward = 0.975177304964539, state count = 6, state = [9, 10, 17, 66, 71, 119]
train episode:776, reward = 0.975177304964539, state count = 6, state = [9, 10, 17, 66, 71, 119]
train episode:777, reward = 0.8209219858156028, state count = 6, state = [9, 17, 61, 66, 71, 104]
train episode:778, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 125]
evaluate episode:77.9, reward = 0.975177304964539, state count = 6, state = [9, 10, 17, 66, 71, 119]
train episode:779, reward = 0.973404255319149, state count = 6, state = [17, 20, 66, 71, 134, 179]
train episode:780, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 79, 119]
train episode:781, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 166, 181]
train episode:782, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 104, 119]
train episode:783, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 109, 150]
train episode:784, reward = 0.8209219858156028, state count = 6, state = [9, 17, 22, 35, 66, 71]
train episode:785, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 90, 119]
train episode:786, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 160]
train episode:787, reward = 0.975177304964539, state count = 6, state = [8, 9, 17, 66, 71, 119]
train episode:788, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 74, 107, 115]
evaluate episode:78.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 159]
train episode:789, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 159]
train episode:790, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 159]
train episode:791, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 85, 105, 137]
train episode:792, reward = 0.975177304964539, state count = 6, state = [6, 9, 17, 66, 71, 119]
train episode:793, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 159]
train episode:794, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 134]
train episode:795, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 162]
train episode:796, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 79, 119]
train episode:797, reward = 0.975177304964539, state count = 6, state = [9, 17, 46, 52, 66, 71]
train episode:798, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 151, 175]
evaluate episode:79.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 115, 119]
train episode:799, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 146]
train episode:800, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 77, 129, 136]
train episode:801, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 115, 119]
train episode:802, reward = 0.8209219858156028, state count = 6, state = [7, 9, 17, 66, 71, 115]
train episode:803, reward = 0.851063829787234, state count = 6, state = [9, 17, 66, 71, 92, 156]
train episode:804, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 115, 119]
train episode:805, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 137]
train episode:806, reward = 0.8209219858156028, state count = 6, state = [8, 9, 17, 66, 69, 71]
train episode:807, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 98, 119]
train episode:808, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 118, 121]
evaluate episode:80.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 180]
train episode:809, reward = 0.8209219858156028, state count = 6, state = [1, 9, 17, 66, 71, 129]
train episode:810, reward = 0.8226950354609929, state count = 6, state = [9, 17, 20, 47, 66, 71]
train episode:811, reward = 0.973404255319149, state count = 6, state = [17, 49, 66, 71, 90, 163]
train episode:812, reward = 0.8226950354609929, state count = 6, state = [17, 66, 71, 76, 123, 183]
train episode:813, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 151, 172]
train episode:814, reward = 0.8209219858156028, state count = 6, state = [9, 17, 25, 66, 71, 121]
train episode:815, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 151]
train episode:816, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 68, 71, 119]
train episode:817, reward = 0.8829787234042553, state count = 6, state = [12, 17, 28, 66, 71, 138]
train episode:818, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 88, 119]
evaluate episode:81.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 180]
train episode:819, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 86, 119]
train episode:820, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 162]
train episode:821, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 111, 175]
train episode:822, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 73, 97]
train episode:823, reward = 0.9716312056737588, state count = 6, state = [9, 17, 18, 66, 71, 119]
train episode:824, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 132]
