train episode:0, reward = 0.9504065040650407, state count = 6, state = [35, 55, 91, 103, 119, 142]
evaluate episode:54.9, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 118, 136, 161]
train episode:549, reward = 0.7861788617886178, state count = 6, state = [6, 7, 11, 21, 136, 161]
train episode:550, reward = 0.9308943089430894, state count = 6, state = [6, 21, 75, 85, 135, 136]
train episode:551, reward = 0.7357723577235772, state count = 6, state = [6, 7, 21, 43, 136, 161]
train episode:552, reward = 0.9869918699186991, state count = 6, state = [6, 7, 21, 38, 56, 136]
train episode:553, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 118, 136, 161]
train episode:554, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 98, 136, 161]
train episode:555, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 118, 136, 161]
train episode:556, reward = 0.9349593495934959, state count = 6, state = [6, 21, 65, 91, 100, 136]
train episode:557, reward = 0.775609756097561, state count = 6, state = [6, 21, 32, 59, 136, 161]
train episode:558, reward = 0.9520325203252032, state count = 6, state = [6, 21, 70, 75, 111, 136]
evaluate episode:55.9, reward = 0.9829268292682927, state count = 6, state = [6, 7, 21, 68, 136, 161]
train episode:559, reward = 0.8910569105691057, state count = 6, state = [6, 21, 65, 124, 136, 161]
train episode:560, reward = 0.8707317073170732, state count = 6, state = [6, 7, 21, 113, 136, 161]
train episode:561, reward = 0.9821138211382113, state count = 6, state = [6, 21, 68, 71, 97, 136]
train episode:562, reward = 0.9829268292682927, state count = 6, state = [6, 7, 21, 68, 136, 161]
train episode:563, reward = 0.8967479674796748, state count = 6, state = [6, 21, 44, 113, 136, 161]
train episode:564, reward = 0.991869918699187, state count = 6, state = [6, 17, 21, 109, 136, 161]
train episode:565, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 83, 136, 161]
train episode:566, reward = 0.8089430894308943, state count = 6, state = [6, 21, 89, 95, 136, 161]
train episode:567, reward = 0.9975609756097561, state count = 6, state = [21, 23, 40, 41, 136, 159]
train episode:568, reward = 0.9512195121951219, state count = 6, state = [6, 7, 21, 61, 136, 161]
evaluate episode:56.9, reward = 0.7894308943089431, state count = 6, state = [6, 7, 21, 37, 136, 161]
train episode:569, reward = 0.9959349593495935, state count = 6, state = [6, 7, 17, 21, 136, 161]
train episode:570, reward = 0.7560975609756098, state count = 6, state = [6, 7, 21, 59, 136, 161]
train episode:571, reward = 0.7894308943089431, state count = 6, state = [6, 7, 21, 37, 136, 161]
train episode:572, reward = 0.7113821138211383, state count = 6, state = [6, 7, 21, 82, 136, 161]
train episode:573, reward = 0.7894308943089431, state count = 6, state = [3, 6, 7, 21, 136, 161]
train episode:574, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 131, 136, 161]
train episode:575, reward = 0.5211382113821138, state count = 3, state = [15, 21, 136]
train episode:576, reward = 0.9365853658536586, state count = 6, state = [6, 21, 65, 88, 136, 161]
train episode:577, reward = 0.9772357723577236, state count = 6, state = [21, 54, 62, 111, 136, 146]
train episode:578, reward = 0.7894308943089431, state count = 6, state = [6, 7, 21, 42, 136, 161]
evaluate episode:57.9, reward = 0.9959349593495935, state count = 6, state = [6, 7, 17, 21, 136, 161]
train episode:579, reward = 0.9959349593495935, state count = 6, state = [6, 7, 17, 21, 136, 161]
train episode:580, reward = 0.7951219512195122, state count = 6, state = [6, 21, 84, 124, 136, 138]
train episode:581, reward = 0.7617886178861789, state count = 6, state = [19, 21, 28, 42, 43, 136]
train episode:582, reward = 0.9959349593495935, state count = 6, state = [6, 7, 17, 21, 136, 161]
train episode:583, reward = 0.8089430894308943, state count = 6, state = [5, 6, 21, 32, 136, 161]
train episode:584, reward = 0.9341463414634147, state count = 6, state = [6, 7, 21, 92, 136, 161]
train episode:585, reward = 0.7747967479674797, state count = 6, state = [6, 21, 96, 136, 160, 161]
train episode:586, reward = 0.932520325203252, state count = 6, state = [6, 18, 21, 53, 136, 137]
train episode:587, reward = 0.9772357723577236, state count = 6, state = [6, 21, 61, 89, 136, 161]
train episode:588, reward = 0.7439024390243902, state count = 6, state = [1, 10, 21, 106, 136, 163]
evaluate episode:58.9, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 70, 136, 161]
train episode:589, reward = 0.8113821138211382, state count = 6, state = [6, 21, 28, 84, 96, 136]
train episode:590, reward = 0.9959349593495935, state count = 6, state = [6, 21, 22, 71, 136, 148]
train episode:591, reward = 0.808130081300813, state count = 6, state = [6, 13, 21, 88, 136, 161]
train episode:592, reward = 0.8577235772357723, state count = 6, state = [21, 37, 101, 119, 136, 158]
train episode:593, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 70, 136, 161]
train episode:594, reward = 0.8268292682926829, state count = 3, state = [16, 21, 136]
train episode:595, reward = 0.8739837398373984, state count = 6, state = [6, 7, 21, 91, 136, 161]
train episode:596, reward = 0.9601626016260163, state count = 6, state = [6, 7, 21, 48, 136, 161]
train episode:597, reward = 0.7560975609756098, state count = 6, state = [6, 7, 21, 59, 136, 161]
train episode:598, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 136, 141, 161]
evaluate episode:59.9, reward = 0.8065040650406504, state count = 6, state = [6, 7, 21, 89, 136, 161]
train episode:599, reward = 0.8991869918699187, state count = 6, state = [10, 21, 41, 77, 80, 133]
train episode:600, reward = 0.7894308943089431, state count = 6, state = [3, 6, 7, 21, 136, 161]
train episode:601, reward = 0.8065040650406504, state count = 6, state = [6, 7, 21, 89, 136, 161]
train episode:602, reward = 0.9634146341463414, state count = 6, state = [6, 21, 48, 74, 136, 161]
train episode:603, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 136, 142, 161]
train episode:604, reward = 0.8317073170731707, state count = 6, state = [6, 7, 21, 29, 136, 161]
train episode:605, reward = 0.8089430894308943, state count = 6, state = [6, 21, 89, 103, 136, 161]
train episode:606, reward = 0.759349593495935, state count = 6, state = [6, 19, 21, 133, 136, 161]
train episode:607, reward = 0.9528455284552846, state count = 6, state = [21, 44, 119, 133, 136, 153]
train episode:608, reward = 0.7772357723577236, state count = 6, state = [6, 21, 50, 115, 127, 136]
evaluate episode:60.9, reward = 0.9829268292682927, state count = 6, state = [6, 7, 21, 68, 136, 161]
train episode:609, reward = 0.9959349593495935, state count = 6, state = [6, 21, 22, 116, 136, 161]
train episode:610, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 115, 136, 161]
train episode:611, reward = 0.8268292682926829, state count = 6, state = [6, 7, 21, 120, 136, 161]
train episode:612, reward = 0.9422764227642276, state count = 6, state = [6, 21, 26, 28, 90, 136]
train episode:613, reward = 0.8439024390243902, state count = 6, state = [6, 21, 77, 104, 136, 161]
train episode:614, reward = 0.7861788617886178, state count = 6, state = [6, 7, 21, 136, 143, 161]
train episode:615, reward = 0.9414634146341463, state count = 6, state = [6, 8, 21, 76, 136, 143]
train episode:616, reward = 0.9975609756097561, state count = 6, state = [21, 23, 41, 102, 134, 136]
train episode:617, reward = 0.9512195121951219, state count = 6, state = [6, 21, 61, 136, 137, 161]
train episode:618, reward = 0.7357723577235772, state count = 6, state = [6, 7, 21, 43, 136, 161]
evaluate episode:61.9, reward = 0.7357723577235772, state count = 6, state = [6, 7, 21, 43, 136, 161]
train episode:619, reward = 0.9512195121951219, state count = 6, state = [5, 21, 52, 62, 76, 136]
train episode:620, reward = 0.7829268292682927, state count = 6, state = [6, 21, 34, 57, 136, 161]
train episode:621, reward = 0.8943089430894309, state count = 6, state = [6, 21, 123, 136, 144, 161]
train episode:622, reward = 0.7357723577235772, state count = 6, state = [6, 7, 21, 43, 136, 161]
train episode:623, reward = 0.932520325203252, state count = 6, state = [6, 18, 21, 93, 136, 161]
train episode:624, reward = 0.8764227642276423, state count = 6, state = [6, 21, 73, 76, 110, 136]
train episode:625, reward = 0.7837398373983739, state count = 6, state = [6, 7, 21, 136, 153, 161]
train episode:626, reward = 0.9105691056910569, state count = 6, state = [6, 21, 66, 82, 128, 136]
train episode:627, reward = 0.8130081300813008, state count = 6, state = [6, 13, 21, 28, 136, 161]
train episode:628, reward = 0.4886178861788618, state count = 6, state = [6, 7, 21, 34, 136, 161]
evaluate episode:62.9, reward = 0.4886178861788618, state count = 6, state = [6, 7, 21, 34, 136, 161]
train episode:629, reward = 0.8317073170731707, state count = 6, state = [3, 6, 21, 114, 136, 161]
train episode:630, reward = 0.8317073170731707, state count = 6, state = [6, 21, 86, 97, 131, 136]
train episode:631, reward = 0.9813008130081301, state count = 6, state = [6, 21, 34, 68, 136, 161]
train episode:632, reward = 0.7894308943089431, state count = 6, state = [6, 9, 21, 34, 136, 161]
train episode:633, reward = 0.9016260162601626, state count = 6, state = [6, 21, 71, 123, 133, 136]
train episode:634, reward = 0.8764227642276423, state count = 6, state = [6, 21, 113, 136, 153, 161]
train episode:635, reward = 0.9105691056910569, state count = 6, state = [6, 21, 41, 76, 111, 136]
train episode:636, reward = 0.8341463414634146, state count = 6, state = [6, 21, 37, 114, 136, 161]
train episode:637, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 98, 136, 161]
train episode:638, reward = 0.8097560975609757, state count = 6, state = [6, 21, 71, 87, 134, 136]
evaluate episode:63.9, reward = 0.908130081300813, state count = 6, state = [6, 21, 34, 66, 136, 161]
train episode:639, reward = 0.8658536585365854, state count = 6, state = [6, 21, 34, 80, 136, 161]
train episode:640, reward = 0.7747967479674797, state count = 6, state = [6, 21, 24, 136, 142, 161]
train episode:641, reward = 0.8300813008130081, state count = 6, state = [6, 21, 34, 114, 136, 161]
train episode:642, reward = 0.5284552845528455, state count = 6, state = [21, 50, 83, 96, 136, 159]
train episode:643, reward = 0.4886178861788618, state count = 6, state = [6, 21, 34, 69, 136, 161]
train episode:644, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 136, 146, 161]
train episode:645, reward = 0.8520325203252033, state count = 6, state = [6, 21, 77, 132, 136, 161]
train episode:646, reward = 0.7747967479674797, state count = 6, state = [6, 21, 102, 131, 136, 161]
train episode:647, reward = 0.7886178861788617, state count = 6, state = [6, 9, 21, 135, 136, 140]
train episode:648, reward = 0.9626016260162602, state count = 6, state = [21, 48, 71, 130, 136, 141]
evaluate episode:64.9, reward = 0.908130081300813, state count = 6, state = [6, 21, 34, 66, 136, 161]
train episode:649, reward = 0.8219512195121951, state count = 6, state = [6, 21, 37, 41, 136, 163]
train episode:650, reward = 0.8691056910569106, state count = 6, state = [6, 21, 34, 119, 136, 161]
train episode:651, reward = 0.908130081300813, state count = 6, state = [6, 21, 34, 66, 136, 161]
train episode:652, reward = 0.78130081300813, state count = 6, state = [6, 21, 37, 50, 136, 139]
train episode:653, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 136, 140, 161]
train episode:654, reward = 0.759349593495935, state count = 6, state = [2, 6, 19, 21, 108, 136]
train episode:655, reward = 0.5178861788617887, state count = 3, state = [21, 82, 136]
train episode:656, reward = 0.8951219512195122, state count = 6, state = [6, 21, 34, 35, 136, 161]
train episode:657, reward = 0.9512195121951219, state count = 6, state = [6, 21, 61, 74, 104, 136]
train episode:658, reward = 0.7869918699186992, state count = 6, state = [6, 13, 21, 82, 136, 161]
evaluate episode:65.9, reward = 0.8121951219512196, state count = 6, state = [6, 21, 34, 89, 136, 161]
train episode:659, reward = 0.4886178861788618, state count = 6, state = [6, 15, 21, 34, 136, 161]
train episode:660, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 128, 136, 161]
train episode:661, reward = 0.8121951219512196, state count = 6, state = [6, 21, 34, 89, 136, 161]
train episode:662, reward = 0.7747967479674797, state count = 6, state = [6, 21, 24, 72, 136, 161]
train episode:663, reward = 0.9951219512195122, state count = 6, state = [6, 21, 26, 136, 160, 161]
train episode:664, reward = 0.9317073170731708, state count = 6, state = [6, 18, 21, 34, 136, 161]
train episode:665, reward = 0.8821138211382114, state count = 6, state = [6, 21, 34, 91, 136, 161]
train episode:666, reward = 0.9926829268292683, state count = 6, state = [6, 21, 34, 40, 136, 161]
train episode:667, reward = 0.8195121951219512, state count = 6, state = [6, 21, 100, 107, 136, 163]
train episode:668, reward = 0.7959349593495935, state count = 6, state = [6, 21, 32, 34, 136, 161]
evaluate episode:66.9, reward = 0.8447154471544716, state count = 6, state = [6, 21, 34, 77, 136, 161]
train episode:669, reward = 0.7772357723577236, state count = 6, state = [6, 21, 57, 115, 136, 138]
train episode:670, reward = 0.4886178861788618, state count = 6, state = [6, 21, 34, 93, 136, 161]
train episode:671, reward = 0.7601626016260162, state count = 6, state = [8, 21, 31, 32, 122, 136]
train episode:672, reward = 0.8447154471544716, state count = 6, state = [6, 21, 34, 77, 136, 161]
train episode:673, reward = 0.7747967479674797, state count = 6, state = [6, 21, 85, 96, 136, 161]
train episode:674, reward = 0.8617886178861789, state count = 6, state = [6, 21, 34, 113, 136, 161]
train episode:675, reward = 0.8804878048780488, state count = 6, state = [6, 21, 34, 58, 136, 161]
train episode:676, reward = 0.7455284552845528, state count = 6, state = [6, 21, 112, 136, 155, 161]
train episode:677, reward = 0.8991869918699187, state count = 6, state = [5, 14, 21, 39, 56, 156]
train episode:678, reward = 0.9959349593495935, state count = 6, state = [6, 21, 47, 134, 136, 161]
evaluate episode:67.9, reward = 0.4886178861788618, state count = 6, state = [6, 10, 21, 34, 136, 161]
train episode:679, reward = 0.8552845528455284, state count = 6, state = [6, 21, 34, 45, 136, 161]
train episode:680, reward = 0.7772357723577236, state count = 6, state = [6, 21, 50, 136, 138, 142]
train episode:681, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 107, 136, 161]
train episode:682, reward = 0.4886178861788618, state count = 6, state = [6, 10, 21, 34, 136, 161]
train episode:683, reward = 0.7934959349593496, state count = 6, state = [21, 39, 66, 86, 136, 159]
train episode:684, reward = 0.908130081300813, state count = 6, state = [6, 21, 56, 98, 136, 161]
train episode:685, reward = 0.5, state count = 6, state = [6, 21, 30, 136, 159, 161]
train episode:686, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 107, 136, 161]
train episode:687, reward = 0.9601626016260163, state count = 6, state = [6, 21, 48, 86, 136, 161]
train episode:688, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 107, 136, 161]
evaluate episode:68.9, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 107, 136, 161]
train episode:689, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 107, 136, 161]
train episode:690, reward = 0.9504065040650407, state count = 6, state = [6, 13, 21, 62, 136, 161]
train episode:691, reward = 0.7747967479674797, state count = 6, state = [6, 21, 70, 107, 136, 161]
train episode:692, reward = 0.9934959349593496, state count = 6, state = [17, 21, 26, 60, 107, 136]
train episode:693, reward = 0.7447154471544716, state count = 6, state = [6, 21, 31, 78, 136, 161]
train episode:694, reward = 0.7780487804878049, state count = 6, state = [6, 21, 70, 122, 136, 161]
train episode:695, reward = 0.6292682926829268, state count = 6, state = [4, 8, 21, 32, 136, 142]
train episode:696, reward = 0.7894308943089431, state count = 6, state = [6, 21, 39, 107, 136, 161]
train episode:697, reward = 0.8560975609756097, state count = 6, state = [6, 21, 45, 107, 136, 161]
train episode:698, reward = 0.8674796747967479, state count = 6, state = [6, 21, 104, 115, 119, 136]
evaluate episode:69.9, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 107, 136, 161]
train episode:699, reward = 0.8333333333333334, state count = 6, state = [6, 21, 70, 97, 136, 161]
train episode:700, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 107, 136, 161]
train episode:701, reward = 0.9959349593495935, state count = 6, state = [6, 21, 22, 129, 136, 161]
train episode:702, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 107, 136, 161]
train episode:703, reward = 0.7861788617886178, state count = 6, state = [6, 21, 107, 136, 147, 161]
train episode:704, reward = 0.8333333333333334, state count = 6, state = [21, 42, 109, 136, 160, 161]
train episode:705, reward = 0.765040650406504, state count = 6, state = [6, 21, 107, 136, 148, 161]
train episode:706, reward = 0.8300813008130081, state count = 6, state = [6, 21, 50, 136, 161, 163]
train episode:707, reward = 0.9975609756097561, state count = 6, state = [6, 21, 23, 107, 136, 161]
train episode:708, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 107, 136, 161]
evaluate episode:70.9, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 107, 136, 161]
train episode:709, reward = 0.9243902439024391, state count = 6, state = [6, 21, 58, 119, 136, 161]
train episode:710, reward = 0.8048780487804879, state count = 6, state = [6, 21, 90, 107, 136, 161]
train episode:711, reward = 0.8227642276422764, state count = 6, state = [6, 21, 107, 120, 136, 161]
train episode:712, reward = 0.8934959349593496, state count = 6, state = [6, 21, 58, 107, 136, 161]
train episode:713, reward = 0.9138211382113821, state count = 6, state = [6, 21, 66, 115, 136, 161]
train episode:714, reward = 0.4943089430894309, state count = 6, state = [6, 21, 72, 136, 155, 161]
train episode:715, reward = 0.8203252032520325, state count = 6, state = [8, 21, 49, 86, 120, 136]
train episode:716, reward = 0.7772357723577236, state count = 6, state = [6, 21, 41, 107, 136, 161]
train episode:717, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 107, 136, 161]
train episode:718, reward = 0.9569105691056911, state count = 6, state = [5, 21, 65, 119, 126, 136]
evaluate episode:71.9, reward = 0.9089430894308943, state count = 6, state = [6, 21, 66, 107, 136, 161]
train episode:719, reward = 0.9772357723577236, state count = 6, state = [6, 21, 67, 107, 136, 161]
train episode:720, reward = 0.9934959349593496, state count = 6, state = [6, 21, 40, 107, 136, 161]
train episode:721, reward = 0.7772357723577236, state count = 6, state = [6, 21, 50, 136, 142, 161]
train episode:722, reward = 0.8300813008130081, state count = 6, state = [6, 21, 104, 110, 136, 161]
train episode:723, reward = 0.765040650406504, state count = 6, state = [6, 21, 136, 148, 156, 161]
train episode:724, reward = 0.8796747967479674, state count = 6, state = [6, 21, 91, 107, 136, 161]
train episode:725, reward = 0.7951219512195122, state count = 6, state = [6, 21, 104, 129, 136, 161]
train episode:726, reward = 0.7682926829268293, state count = 6, state = [6, 21, 107, 136, 156, 161]
train episode:727, reward = 0.875609756097561, state count = 6, state = [6, 21, 107, 113, 136, 161]
train episode:728, reward = 0.9878048780487805, state count = 6, state = [6, 16, 21, 62, 136, 161]
evaluate episode:72.9, reward = 0.9089430894308943, state count = 6, state = [6, 21, 66, 107, 136, 161]
train episode:729, reward = 0.8227642276422764, state count = 6, state = [6, 21, 96, 120, 136, 161]
train episode:730, reward = 0.7886178861788617, state count = 6, state = [5, 6, 21, 107, 136, 161]
train episode:731, reward = 0.7747967479674797, state count = 6, state = [4, 6, 21, 127, 136, 161]
train episode:732, reward = 0.7991869918699187, state count = 6, state = [6, 21, 104, 121, 126, 136]
train episode:733, reward = 0.9089430894308943, state count = 6, state = [6, 21, 66, 107, 136, 161]
train episode:734, reward = 0.7227642276422764, state count = 6, state = [6, 21, 31, 134, 136, 161]
train episode:735, reward = 0.7747967479674797, state count = 6, state = [6, 21, 107, 131, 136, 161]
train episode:736, reward = 0.8577235772357723, state count = 6, state = [6, 20, 21, 45, 136, 153]
train episode:737, reward = 0.9065040650406504, state count = 6, state = [6, 15, 21, 79, 136, 161]
train episode:738, reward = 0.973170731707317, state count = 6, state = [6, 21, 67, 114, 136, 161]
evaluate episode:73.9, reward = 0.875609756097561, state count = 6, state = [6, 21, 107, 113, 136, 161]
train episode:739, reward = 0.875609756097561, state count = 6, state = [6, 21, 107, 113, 136, 161]
train episode:740, reward = 0.7853658536585366, state count = 6, state = [6, 11, 21, 104, 136, 161]
train episode:741, reward = 0.8951219512195122, state count = 6, state = [6, 21, 91, 134, 136, 161]
train episode:742, reward = 0.9601626016260163, state count = 6, state = [6, 21, 48, 105, 136, 161]
train episode:743, reward = 0.7747967479674797, state count = 6, state = [6, 21, 107, 127, 136, 161]
train episode:744, reward = 0.7747967479674797, state count = 6, state = [6, 21, 107, 127, 136, 161]
train episode:745, reward = 0.9349593495934959, state count = 6, state = [6, 21, 43, 53, 65, 136]
train episode:746, reward = 0.8447154471544716, state count = 6, state = [6, 21, 78, 85, 136, 161]
train episode:747, reward = 0.7455284552845528, state count = 6, state = [6, 21, 107, 112, 136, 161]
train episode:748, reward = 0.8934959349593496, state count = 6, state = [6, 21, 58, 98, 118, 136]
evaluate episode:74.9, reward = 0.7780487804878049, state count = 6, state = [6, 21, 107, 122, 136, 161]
train episode:749, reward = 0.7951219512195122, state count = 6, state = [6, 21, 107, 124, 136, 161]
train episode:750, reward = 0.7747967479674797, state count = 6, state = [6, 21, 101, 107, 136, 161]
train episode:751, reward = 0.908130081300813, state count = 6, state = [6, 21, 66, 122, 136, 161]
train episode:752, reward = 0.7764227642276422, state count = 6, state = [6, 21, 107, 136, 154, 161]
train episode:753, reward = 0.8504065040650407, state count = 6, state = [6, 21, 97, 100, 126, 136]
train episode:754, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 46, 136, 161]
train episode:755, reward = 0.7747967479674797, state count = 6, state = [6, 21, 24, 101, 136, 161]
train episode:756, reward = 0.7747967479674797, state count = 6, state = [1, 6, 21, 107, 136, 161]
train episode:757, reward = 0.9089430894308943, state count = 6, state = [6, 21, 66, 121, 136, 161]
train episode:758, reward = 0.7747967479674797, state count = 6, state = [6, 21, 107, 135, 136, 161]
evaluate episode:75.9, reward = 0.8268292682926829, state count = 6, state = [6, 21, 60, 107, 136, 161]
train episode:759, reward = 0.7113821138211383, state count = 6, state = [6, 21, 82, 107, 136, 161]
train episode:760, reward = 0.8268292682926829, state count = 6, state = [6, 21, 60, 107, 136, 161]
train episode:761, reward = 0.9609756097560975, state count = 6, state = [8, 21, 23, 91, 136, 152]
train episode:762, reward = 0.8333333333333334, state count = 6, state = [6, 21, 97, 107, 136, 161]
train episode:763, reward = 0.7747967479674797, state count = 6, state = [6, 21, 96, 107, 136, 161]
train episode:764, reward = 0.8333333333333334, state count = 6, state = [6, 21, 97, 107, 136, 161]
train episode:765, reward = 0.8333333333333334, state count = 6, state = [6, 21, 97, 107, 136, 161]
train episode:766, reward = 0.9308943089430894, state count = 6, state = [6, 21, 25, 63, 110, 136]
train episode:767, reward = 0.9951219512195122, state count = 6, state = [6, 21, 26, 136, 144, 161]
train episode:768, reward = 0.8544715447154472, state count = 6, state = [6, 21, 51, 78, 136, 147]
evaluate episode:76.9, reward = 0.9089430894308943, state count = 6, state = [6, 21, 66, 107, 136, 161]
train episode:769, reward = 0.983739837398374, state count = 6, state = [21, 33, 94, 102, 136, 153]
train episode:770, reward = 0.7869918699186992, state count = 6, state = [6, 21, 41, 121, 136, 146]
train episode:771, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 136, 146, 161]
train episode:772, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 86, 136, 161]
train episode:773, reward = 0.8674796747967479, state count = 6, state = [6, 21, 107, 119, 136, 161]
train episode:774, reward = 0.765040650406504, state count = 6, state = [6, 21, 107, 136, 148, 161]
train episode:775, reward = 0.7747967479674797, state count = 6, state = [6, 21, 107, 136, 146, 161]
train episode:776, reward = 0.7747967479674797, state count = 6, state = [6, 21, 107, 136, 139, 161]
train episode:777, reward = 0.967479674796748, state count = 6, state = [6, 21, 37, 48, 136, 161]
train episode:778, reward = 0.9138211382113821, state count = 6, state = [6, 21, 44, 64, 136, 161]
evaluate episode:77.9, reward = 0.7747967479674797, state count = 6, state = [6, 21, 107, 136, 146, 161]
train episode:779, reward = 0.8959349593495934, state count = 6, state = [6, 21, 78, 136, 161, 163]
train episode:780, reward = 0.8300813008130081, state count = 6, state = [6, 21, 22, 88, 136, 161]
train episode:781, reward = 0.7682926829268293, state count = 6, state = [6, 21, 107, 136, 156, 161]
train episode:782, reward = 0.9707317073170731, state count = 6, state = [21, 68, 118, 136, 138, 144]
train episode:783, reward = 0.7747967479674797, state count = 6, state = [6, 21, 104, 107, 136, 161]
train episode:784, reward = 0.7682926829268293, state count = 6, state = [6, 21, 53, 71, 136, 156]
train episode:785, reward = 0.7747967479674797, state count = 6, state = [6, 21, 53, 70, 136, 161]
train episode:786, reward = 0.7869918699186992, state count = 6, state = [6, 21, 41, 121, 136, 161]
train episode:787, reward = 0.7317073170731707, state count = 6, state = [7, 21, 59, 104, 122, 136]
train episode:788, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 135, 136, 161]
evaluate episode:78.9, reward = 0.7300813008130081, state count = 6, state = [6, 21, 43, 53, 136, 161]
train episode:789, reward = 0.8276422764227642, state count = 6, state = [6, 21, 39, 40, 89, 136]
train episode:790, reward = 0.7829268292682927, state count = 6, state = [6, 21, 53, 76, 136, 161]
train episode:791, reward = 0.7300813008130081, state count = 6, state = [6, 21, 43, 53, 136, 161]
train episode:792, reward = 0.7747967479674797, state count = 6, state = [6, 21, 53, 136, 142, 161]
train episode:793, reward = 0.9512195121951219, state count = 6, state = [21, 51, 61, 84, 115, 136]
train episode:794, reward = 0.7910569105691057, state count = 6, state = [6, 10, 21, 53, 136, 161]
train episode:795, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 53, 136, 161]
train episode:796, reward = 0.8772357723577235, state count = 6, state = [6, 21, 53, 113, 136, 161]
train episode:797, reward = 0.8089430894308943, state count = 6, state = [6, 21, 53, 89, 136, 161]
train episode:798, reward = 0.8951219512195122, state count = 6, state = [6, 21, 52, 123, 136, 161]
evaluate episode:79.9, reward = 0.7747967479674797, state count = 6, state = [6, 21, 53, 118, 136, 161]
train episode:799, reward = 0.8422764227642277, state count = 6, state = [6, 21, 134, 136, 151, 161]
train episode:800, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 53, 136, 161]
train episode:801, reward = 0.7747967479674797, state count = 6, state = [6, 21, 53, 118, 136, 161]
train episode:802, reward = 0.9772357723577236, state count = 6, state = [6, 21, 53, 67, 136, 161]
train episode:803, reward = 0.7796747967479675, state count = 6, state = [6, 21, 53, 74, 136, 161]
train episode:804, reward = 0.9821138211382113, state count = 6, state = [6, 21, 68, 107, 136, 161]
train episode:805, reward = 0.9910569105691057, state count = 6, state = [6, 21, 33, 80, 136, 161]
train episode:806, reward = 0.9934959349593496, state count = 6, state = [6, 21, 40, 77, 136, 161]
train episode:807, reward = 0.7845528455284553, state count = 6, state = [6, 21, 40, 57, 136, 161]
train episode:808, reward = 0.9943089430894309, state count = 6, state = [6, 21, 38, 40, 136, 161]
evaluate episode:80.9, reward = 0.9089430894308943, state count = 6, state = [6, 21, 53, 66, 136, 161]
train episode:809, reward = 0.8829268292682927, state count = 6, state = [6, 21, 106, 115, 133, 136]
train episode:810, reward = 0.9772357723577236, state count = 6, state = [6, 21, 51, 58, 68, 136]
train episode:811, reward = 0.9821138211382113, state count = 6, state = [6, 21, 44, 68, 136, 161]
train episode:812, reward = 0.9878048780487805, state count = 6, state = [6, 21, 68, 76, 136, 161]
train episode:813, reward = 0.9821138211382113, state count = 6, state = [6, 21, 68, 99, 136, 161]
train episode:814, reward = 0.9601626016260163, state count = 6, state = [16, 18, 21, 137, 139, 154]
train episode:815, reward = 0.8333333333333334, state count = 6, state = [6, 21, 97, 117, 136, 159]
train episode:816, reward = 0.7788617886178861, state count = 6, state = [6, 21, 127, 136, 144, 161]
train episode:817, reward = 0.8821138211382114, state count = 6, state = [6, 21, 34, 91, 136, 161]
train episode:818, reward = 0.9097560975609756, state count = 6, state = [6, 21, 78, 79, 136, 161]
evaluate episode:81.9, reward = 0.9821138211382113, state count = 6, state = [6, 21, 68, 74, 136, 161]
train episode:819, reward = 0.983739837398374, state count = 6, state = [6, 21, 46, 68, 136, 161]
train episode:820, reward = 0.9967479674796748, state count = 6, state = [6, 21, 62, 68, 136, 161]
train episode:821, reward = 0.4959349593495935, state count = 6, state = [6, 21, 51, 130, 136, 161]
