max = 5, decision tree, 10folds
train episode:0, reward = 0.9892284601109521, state count = 5, state = [27, 33, 60, 110, 128]
train episode:586, reward = 0.9256092766483658, state count = 5, state = [103, 126, 168, 173, 183]
train episode:587, reward = 0.9191072780253504, state count = 5, state = [73, 103, 168, 173, 183]
train episode:588, reward = 0.956913424809217, state count = 5, state = [103, 111, 168, 173, 183]
evaluate episode:58.9, reward = 0.9323166054768584, state count = 5, state = [79, 103, 168, 173, 183]
train episode:589, reward = 0.9191072780253504, state count = 5, state = [73, 103, 168, 173, 183]
train episode:590, reward = 0.8849621381237546, state count = 5, state = [24, 103, 121, 173, 179]
train episode:591, reward = 0.9957321179136696, state count = 5, state = [47, 103, 168, 173, 183]
train episode:592, reward = 0.9136169877364116, state count = 5, state = [103, 106, 168, 173, 178]
train episode:593, reward = 0.9955288642018173, state count = 5, state = [19, 68, 103, 168, 173]
train episode:594, reward = 0.9959353699461898, state count = 5, state = [40, 49, 103, 121, 126]
train episode:595, reward = 0.9461373414883024, state count = 5, state = [30, 103, 110, 168, 173]
train episode:596, reward = 0.920933238034619, state count = 5, state = [35, 55, 103, 130, 147]
train episode:597, reward = 0.9489853452784868, state count = 5, state = [3, 103, 168, 173, 183]
train episode:598, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
evaluate episode:59.9, reward = 0.9489853452784868, state count = 5, state = [3, 103, 168, 173, 183]
train episode:599, reward = 0.9969520440640511, state count = 5, state = [26, 103, 168, 173, 182]
train episode:600, reward = 0.9327218659967882, state count = 5, state = [28, 103, 168, 173, 183]
train episode:601, reward = 0.9489853452784868, state count = 5, state = [3, 103, 168, 173, 183]
train episode:602, reward = 0.9443105485305192, state count = 5, state = [46, 103, 136, 168, 173]
train episode:603, reward = 0.9489853452784868, state count = 5, state = [3, 103, 168, 173, 183]
train episode:604, reward = 0.9313040625149356, state count = 5, state = [103, 167, 168, 173, 183]
train episode:605, reward = 0.9272369470502355, state count = 5, state = [103, 125, 168, 173, 183]
train episode:606, reward = 0.9199215263418792, state count = 5, state = [4, 103, 168, 173, 183]
train episode:607, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:608, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
evaluate episode:60.9, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:609, reward = 0.8794697914931708, state count = 5, state = [7, 70, 89, 103, 173]
train episode:610, reward = 0.9697141834573804, state count = 5, state = [27, 59, 73, 103, 173]
train episode:611, reward = 0.9227649900588603, state count = 5, state = [103, 129, 168, 173, 183]
train episode:612, reward = 0.949593862868932, state count = 5, state = [103, 164, 168, 173, 183]
train episode:613, reward = 0.9467495762794265, state count = 5, state = [59, 103, 168, 173, 183]
train episode:614, reward = 0.9951215339055892, state count = 5, state = [40, 103, 154, 168, 173]
train episode:615, reward = 0.9284605937599595, state count = 5, state = [32, 103, 168, 173, 183]
train episode:616, reward = 0.925813353232742, state count = 5, state = [87, 103, 168, 173, 183]
train episode:617, reward = 0.9199215263418792, state count = 5, state = [103, 105, 168, 173, 183]
train episode:618, reward = 0.9123962336755106, state count = 5, state = [9, 73, 103, 168, 173]
evaluate episode:61.9, reward = 0.925813353232742, state count = 5, state = [87, 103, 168, 173, 183]
train episode:619, reward = 0.9136169877364116, state count = 5, state = [100, 103, 127, 168, 173]
train episode:620, reward = 0.8810991076400893, state count = 5, state = [94, 103, 154, 173, 180]
train episode:621, reward = 0.9359817535910577, state count = 5, state = [58, 83, 103, 168, 173]
train episode:622, reward = 0.9493864830391361, state count = 5, state = [62, 95, 103, 162, 173]
train episode:623, reward = 0.8845572865210893, state count = 5, state = [84, 103, 143, 157, 173]
train episode:624, reward = 0.925813353232742, state count = 5, state = [87, 103, 168, 173, 183]
train episode:625, reward = 0.925813353232742, state count = 5, state = [87, 103, 168, 173, 183]
train episode:626, reward = 0.928860077378902, state count = 5, state = [103, 112, 129, 168, 173]
train episode:627, reward = 0.9199215263418792, state count = 5, state = [103, 108, 168, 173, 183]
train episode:628, reward = 0.925813353232742, state count = 5, state = [87, 103, 168, 173, 183]
evaluate episode:62.9, reward = 0.949593862868932, state count = 5, state = [103, 164, 168, 173, 183]
train episode:629, reward = 0.8898422583598726, state count = 5, state = [103, 116, 128, 173, 183]
train episode:630, reward = 0.949593862868932, state count = 5, state = [103, 164, 168, 173, 183]
train episode:631, reward = 0.949593862868932, state count = 5, state = [103, 164, 168, 173, 183]
train episode:632, reward = 0.949593862868932, state count = 5, state = [103, 164, 168, 173, 183]
train episode:633, reward = 0.9467495762794265, state count = 5, state = [59, 103, 168, 173, 183]
train episode:634, reward = 0.9392271779412125, state count = 5, state = [59, 103, 161, 168, 173]
train episode:635, reward = 0.8871954351465783, state count = 5, state = [30, 57, 103, 105, 173]
train episode:636, reward = 0.8766267366934544, state count = 5, state = [51, 73, 103, 122, 173]
train episode:637, reward = 0.9953256138486288, state count = 5, state = [14, 39, 47, 103, 173]
train episode:638, reward = 0.9199215263418792, state count = 5, state = [103, 115, 168, 173, 183]
evaluate episode:63.9, reward = 0.9205316963946999, state count = 5, state = [69, 103, 168, 173, 183]
train episode:639, reward = 0.9205316963946999, state count = 5, state = [69, 103, 168, 173, 183]
train episode:640, reward = 0.9876012053436737, state count = 5, state = [36, 103, 168, 173, 183]
train episode:641, reward = 0.9156524007104379, state count = 5, state = [34, 103, 127, 168, 173]
train episode:642, reward = 0.9199215263418792, state count = 5, state = [100, 103, 168, 173, 183]
train episode:643, reward = 0.9199215263418792, state count = 5, state = [103, 108, 168, 173, 183]
train episode:644, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:645, reward = 0.9231727326310166, state count = 5, state = [103, 132, 168, 173, 183]
train episode:646, reward = 0.9977642259629447, state count = 5, state = [54, 56, 103, 168, 173]
train episode:647, reward = 0.9140230778461926, state count = 5, state = [103, 133, 157, 168, 173]
train episode:648, reward = 0.9231727326310166, state count = 5, state = [103, 121, 168, 173, 183]
evaluate episode:64.9, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:649, reward = 0.9237833166390971, state count = 5, state = [34, 95, 103, 111, 173]
train episode:650, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:651, reward = 0.9197182743093588, state count = 5, state = [103, 128, 168, 173, 183]
train episode:652, reward = 0.9953227195204741, state count = 5, state = [17, 103, 168, 173, 183]
train episode:653, reward = 0.956913424809217, state count = 5, state = [103, 111, 168, 173, 183]
train episode:654, reward = 0.9573191026430699, state count = 5, state = [103, 110, 168, 173, 183]
train episode:655, reward = 0.986788193854929, state count = 5, state = [36, 103, 168, 172, 173]
train episode:656, reward = 0.8902487624249134, state count = 5, state = [10, 103, 108, 173, 183]
train episode:657, reward = 0.9231727326310166, state count = 5, state = [103, 132, 168, 173, 183]
train episode:658, reward = 0.9256092766483658, state count = 5, state = [103, 126, 168, 173, 183]
evaluate episode:65.9, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:659, reward = 0.9203280304069198, state count = 5, state = [14, 103, 168, 173, 183]
train episode:660, reward = 0.9162588535625795, state count = 5, state = [103, 118, 159, 168, 173]
train episode:661, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:662, reward = 0.6004069977885553, state count = 5, state = [73, 103, 115, 116, 131]
train episode:663, reward = 0.9786601739337562, state count = 5, state = [14, 67, 103, 168, 173]
train episode:664, reward = 0.9199215263418792, state count = 5, state = [100, 103, 168, 173, 183]
train episode:665, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:666, reward = 0.9463434811316505, state count = 5, state = [18, 44, 103, 112, 154]
train episode:667, reward = 0.9800816996542828, state count = 5, state = [38, 99, 103, 118, 172]
train episode:668, reward = 0.8886182077708791, state count = 5, state = [11, 63, 73, 103, 173]
evaluate episode:66.9, reward = 0.9195154345527665, state count = 5, state = [5, 103, 168, 173, 183]
train episode:669, reward = 0.9136169877364116, state count = 5, state = [14, 21, 103, 168, 173]
train episode:670, reward = 0.9199215263418792, state count = 5, state = [103, 105, 168, 173, 183]
train episode:671, reward = 0.9934971684284702, state count = 5, state = [33, 103, 168, 173, 183]
train episode:672, reward = 0.9195154345527665, state count = 5, state = [5, 103, 168, 173, 183]
train episode:673, reward = 0.9199215263418792, state count = 5, state = [101, 103, 168, 173, 183]
train episode:674, reward = 0.9245955002173224, state count = 5, state = [50, 103, 168, 173, 183]
train episode:675, reward = 0.9154462560290947, state count = 5, state = [101, 103, 153, 168, 173]
train episode:676, reward = 0.908127114761396, state count = 5, state = [29, 96, 103, 168, 173]
train episode:677, reward = 0.9203280304069198, state count = 5, state = [14, 103, 168, 173, 183]
train episode:678, reward = 0.9148352631037495, state count = 5, state = [53, 103, 145, 168, 173]
evaluate episode:67.9, reward = 0.9203280304069198, state count = 5, state = [14, 103, 168, 173, 183]
train episode:679, reward = 0.9239836760227945, state count = 5, state = [103, 123, 168, 173, 183]
train episode:680, reward = 0.9981711439832452, state count = 5, state = [18, 26, 103, 168, 173]
train episode:681, reward = 0.9199215263418792, state count = 5, state = [103, 116, 168, 173, 183]
train episode:682, reward = 0.9878036294656745, state count = 5, state = [38, 103, 168, 169, 173]
train episode:683, reward = 0.9207349484272201, state count = 5, state = [42, 103, 168, 173, 183]
train episode:684, reward = 0.9207349484272201, state count = 5, state = [42, 103, 168, 173, 183]
train episode:685, reward = 0.91768203006615, state count = 5, state = [1, 103, 143, 168, 173]
train episode:686, reward = 0.9432938828093164, state count = 5, state = [60, 103, 168, 173, 178]
train episode:687, reward = 0.9117910193304848, state count = 5, state = [59, 72, 103, 154, 173]
train episode:688, reward = 0.9995934959349594, state count = 5, state = [23, 40, 80, 103, 124]
evaluate episode:68.9, reward = 0.9967483797556028, state count = 5, state = [26, 103, 168, 173, 183]
train episode:689, reward = 0.9121933955982499, state count = 5, state = [103, 131, 133, 168, 173]
train episode:690, reward = 0.9136169877364116, state count = 5, state = [94, 103, 135, 168, 173]
train episode:691, reward = 0.9235759351299698, state count = 5, state = [103, 153, 165, 168, 173]
train episode:692, reward = 0.9967483797556028, state count = 5, state = [26, 103, 168, 173, 183]
train episode:693, reward = 0.9918715644442356, state count = 5, state = [33, 103, 132, 173, 183]
train episode:694, reward = 0.9967483797556028, state count = 5, state = [26, 103, 168, 173, 183]
train episode:695, reward = 0.951426023810438, state count = 5, state = [80, 103, 168, 173, 183]
train episode:696, reward = 0.9967483797556028, state count = 5, state = [26, 103, 168, 173, 183]
train episode:697, reward = 0.934961353875859, state count = 5, state = [103, 114, 135, 168, 173]
train episode:698, reward = 0.9201251923296592, state count = 5, state = [70, 103, 168, 173, 183]
evaluate episode:69.9, reward = 0.9296730871883148, state count = 5, state = [103, 148, 168, 173, 183]
train episode:699, reward = 0.9199215263418792, state count = 5, state = [103, 117, 168, 173, 183]
train episode:700, reward = 0.9951215339055892, state count = 5, state = [40, 103, 168, 171, 173]
train episode:701, reward = 0.9650377258503793, state count = 5, state = [37, 59, 76, 103, 173]
train episode:702, reward = 0.9174775395265138, state count = 5, state = [50, 103, 168, 173, 176]
train episode:703, reward = 0.9382084340470527, state count = 5, state = [103, 156, 162, 168, 173]
train episode:704, reward = 0.9168677834289529, state count = 5, state = [50, 74, 103, 168, 173]
train episode:705, reward = 0.9278434032610405, state count = 5, state = [78, 103, 166, 168, 173]
train episode:706, reward = 0.9227621024480323, state count = 5, state = [1, 75, 103, 107, 173]
train episode:707, reward = 0.9223638573362057, state count = 5, state = [83, 103, 168, 173, 183]
train episode:708, reward = 0.9957317039584097, state count = 5, state = [47, 103, 126, 168, 173]
evaluate episode:70.9, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:709, reward = 0.9260170259378487, state count = 5, state = [103, 155, 168, 173, 183]
train episode:710, reward = 0.938411686079573, state count = 5, state = [24, 103, 154, 162, 171]
train episode:711, reward = 0.9790670902747248, state count = 5, state = [67, 103, 168, 173, 178]
train episode:712, reward = 0.92967515360595, state count = 5, state = [103, 150, 168, 173, 183]
train episode:713, reward = 0.8937044592536869, state count = 5, state = [72, 103, 146, 173, 183]
train episode:714, reward = 0.9178811526220633, state count = 5, state = [79, 103, 106, 168, 173]
train episode:715, reward = 0.9317043706857339, state count = 5, state = [97, 103, 168, 173, 183]
train episode:716, reward = 0.9239857374024346, state count = 5, state = [103, 168, 173, 177, 183]
train episode:717, reward = 0.9199215263418792, state count = 5, state = [101, 103, 168, 173, 183]
train episode:718, reward = 0.9979687165025808, state count = 5, state = [23, 103, 168, 173, 183]
evaluate episode:71.9, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:719, reward = 0.9424816891551011, state count = 5, state = [46, 103, 168, 173, 183]
train episode:720, reward = 0.9136169877364116, state count = 5, state = [96, 103, 135, 168, 173]
train episode:721, reward = 0.9266255351316355, state count = 5, state = [91, 103, 168, 173, 183]
train episode:722, reward = 0.9162592658385076, state count = 5, state = [14, 103, 161, 168, 173]
train episode:723, reward = 0.919510472127645, state count = 5, state = [78, 103, 160, 168, 173]
train episode:724, reward = 0.9953227195204741, state count = 5, state = [17, 100, 103, 168, 173]
train episode:725, reward = 0.9199215263418792, state count = 5, state = [100, 103, 168, 173, 183]
train episode:726, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:727, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:728, reward = 0.922152755267736, state count = 5, state = [103, 140, 167, 168, 173]
evaluate episode:72.9, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:729, reward = 0.9260166069445941, state count = 5, state = [89, 103, 168, 173, 183]
train episode:730, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:731, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:732, reward = 0.9199215263418792, state count = 5, state = [53, 103, 168, 173, 183]
train episode:733, reward = 0.9453206127988787, state count = 5, state = [49, 103, 168, 173, 183]
train episode:734, reward = 0.9227641688656675, state count = 5, state = [5, 56, 103, 122, 175]
train episode:735, reward = 0.9609702048270778, state count = 5, state = [45, 103, 168, 173, 183]
train episode:736, reward = 0.9355661626622835, state count = 5, state = [15, 76, 103, 153, 173]
train episode:737, reward = 0.9199215263418792, state count = 5, state = [102, 103, 168, 173, 183]
train episode:738, reward = 0.9831304801420877, state count = 5, state = [68, 103, 168, 173, 183]
evaluate episode:73.9, reward = 0.9323166054768584, state count = 5, state = [79, 103, 168, 173, 183]
train episode:739, reward = 0.9323166054768584, state count = 5, state = [79, 103, 168, 173, 183]
train episode:740, reward = 0.9323166054768584, state count = 5, state = [79, 103, 168, 173, 183]
train episode:741, reward = 0.9504056358505608, state count = 5, state = [37, 103, 109, 168, 173]
train episode:742, reward = 0.9260170259378487, state count = 5, state = [103, 155, 168, 173, 183]
train episode:743, reward = 0.9239828531502701, state count = 5, state = [69, 93, 103, 166, 173]
train episode:744, reward = 0.999390243902439, state count = 5, state = [25, 47, 103, 168, 173]
train episode:745, reward = 0.8839483549753844, state count = 5, state = [30, 34, 103, 105, 173]
train episode:746, reward = 0.9231714924445692, state count = 5, state = [39, 103, 168, 173, 183]
train episode:747, reward = 0.9231719047204974, state count = 5, state = [103, 153, 168, 173, 183]
train episode:748, reward = 0.9556930914209023, state count = 5, state = [3, 19, 103, 172, 173]
evaluate episode:74.9, reward = 0.9231719047204974, state count = 5, state = [103, 153, 168, 173, 183]
train episode:749, reward = 0.9154462560290947, state count = 5, state = [103, 153, 168, 173, 180]
train episode:750, reward = 0.9199215263418792, state count = 5, state = [99, 103, 168, 173, 183]
train episode:751, reward = 0.9136169877364116, state count = 5, state = [4, 103, 104, 168, 173]
train episode:752, reward = 0.9146320093918975, state count = 5, state = [8, 88, 103, 168, 173]
train episode:753, reward = 0.9231719047204974, state count = 5, state = [103, 153, 168, 173, 183]
train episode:754, reward = 0.9345552805593949, state count = 5, state = [103, 111, 120, 153, 173]
train episode:755, reward = 0.9128039796063303, state count = 5, state = [13, 103, 168, 173, 177]
train episode:756, reward = 0.9256113481039959, state count = 5, state = [103, 134, 168, 170, 173]
train episode:757, reward = 0.9247999907569586, state count = 5, state = [77, 103, 168, 173, 183]
train episode:758, reward = 0.9199215263418792, state count = 5, state = [1, 103, 168, 173, 183]
evaluate episode:75.9, reward = 0.9231719047204974, state count = 5, state = [103, 153, 168, 173, 183]
train episode:759, reward = 0.9156495097409467, state count = 5, state = [82, 103, 139, 168, 173]
train episode:760, reward = 0.9136169877364116, state count = 5, state = [1, 98, 103, 168, 173]
train episode:761, reward = 0.9304893918464886, state count = 5, state = [58, 103, 168, 173, 183]
train episode:762, reward = 0.9231719047204974, state count = 5, state = [103, 153, 168, 173, 183]
train episode:763, reward = 0.9231727326310166, state count = 5, state = [103, 132, 168, 173, 183]
train episode:764, reward = 0.9199215263418792, state count = 5, state = [4, 103, 168, 173, 183]
train episode:765, reward = 0.9483751785843294, state count = 5, state = [41, 103, 168, 173, 183]
train episode:766, reward = 0.9467495762794265, state count = 5, state = [59, 103, 168, 173, 183]
train episode:767, reward = 0.9199215263418792, state count = 5, state = [99, 103, 168, 173, 183]
train episode:768, reward = 0.8880150531261617, state count = 5, state = [103, 145, 151, 173, 179]
evaluate episode:76.9, reward = 0.9957321179136696, state count = 5, state = [47, 103, 168, 173, 183]
train episode:769, reward = 0.9957321179136696, state count = 5, state = [47, 103, 168, 173, 183]
train episode:770, reward = 0.9191043836971959, state count = 5, state = [43, 103, 168, 173, 183]
train episode:771, reward = 0.9573186903671418, state count = 5, state = [103, 109, 168, 173, 183]
train episode:772, reward = 0.9957321179136696, state count = 5, state = [47, 103, 168, 173, 183]
train episode:773, reward = 0.9957321179136696, state count = 5, state = [47, 103, 168, 173, 183]
train episode:774, reward = 0.9256092766483658, state count = 5, state = [103, 126, 168, 173, 183]
train episode:775, reward = 0.9819105590297008, state count = 5, state = [31, 57, 76, 85, 103]
train episode:776, reward = 0.9304856830424679, state count = 5, state = [11, 64, 103, 168, 173]
train episode:777, reward = 0.9432926426228689, state count = 5, state = [31, 103, 168, 173, 183]
train episode:778, reward = 0.9223560056209246, state count = 5, state = [9, 35, 103, 168, 173]
evaluate episode:77.9, reward = 0.9245955002173224, state count = 5, state = [50, 103, 168, 173, 183]
train episode:779, reward = 0.9315031783535221, state count = 5, state = [90, 103, 168, 173, 183]
train episode:780, reward = 0.9256080448585766, state count = 5, state = [103, 166, 168, 172, 173]
train episode:781, reward = 0.9217507929552303, state count = 5, state = [103, 168, 172, 173, 183]
train episode:782, reward = 0.9304893918464886, state count = 5, state = [58, 103, 168, 173, 183]
train episode:783, reward = 0.9201210678910472, state count = 5, state = [19, 103, 168, 173, 178]
train episode:784, reward = 0.9343532569580002, state count = 5, state = [44, 103, 168, 173, 183]
train episode:785, reward = 0.765243307115943, state count = 5, state = [1, 5, 19, 103, 127]
train episode:786, reward = 0.8813011110895037, state count = 5, state = [103, 133, 136, 155, 173]
train episode:787, reward = 0.9166661855381395, state count = 5, state = [103, 168, 173, 178, 181]
train episode:788, reward = 0.9245955002173224, state count = 5, state = [50, 103, 168, 173, 183]
evaluate episode:78.9, reward = 0.9489853452784868, state count = 5, state = [3, 103, 168, 173, 183]
train episode:789, reward = 0.9136169877364116, state count = 5, state = [7, 101, 103, 168, 173]
train episode:790, reward = 0.9581292282003183, state count = 5, state = [75, 103, 111, 168, 173]
train episode:791, reward = 0.9339426183783575, state count = 5, state = [59, 95, 103, 168, 173]
train episode:792, reward = 0.9199215263418792, state count = 5, state = [103, 107, 168, 173, 183]
train episode:793, reward = 0.9203280304069198, state count = 5, state = [15, 103, 168, 173, 183]
train episode:794, reward = 0.9315040062640415, state count = 5, state = [35, 66, 103, 168, 173]
train episode:795, reward = 0.9967483780762711, state count = 5, state = [24, 47, 103, 168, 173]
train episode:796, reward = 0.9536580840054775, state count = 5, state = [60, 103, 168, 173, 183]
train episode:797, reward = 0.9906512260179261, state count = 5, state = [33, 46, 103, 133, 173]
train episode:798, reward = 0.9201251923296592, state count = 5, state = [70, 103, 168, 173, 183]
evaluate episode:79.9, reward = 0.9489853452784868, state count = 5, state = [3, 103, 168, 173, 183]
train episode:799, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:800, reward = 0.9776439104124913, state count = 5, state = [18, 103, 109, 168, 173]
train episode:801, reward = 0.9453206127988787, state count = 5, state = [49, 103, 168, 173, 183]
train episode:802, reward = 0.9180881218552626, state count = 5, state = [103, 115, 146, 168, 173]
train episode:803, reward = 0.945732082647704, state count = 5, state = [103, 112, 168, 173, 183]
train episode:804, reward = 0.9180868850274784, state count = 5, state = [50, 87, 103, 168, 173]
train episode:805, reward = 0.9489853452784868, state count = 5, state = [3, 103, 168, 173, 183]
train episode:806, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:807, reward = 0.9902426538559185, state count = 5, state = [33, 65, 81, 103, 173]
train episode:808, reward = 0.9489853452784868, state count = 5, state = [3, 103, 168, 173, 183]
evaluate episode:80.9, reward = 0.9195154345527665, state count = 5, state = [5, 103, 168, 173, 183]
train episode:809, reward = 0.9195154345527665, state count = 5, state = [5, 103, 168, 173, 183]
train episode:810, reward = 0.9325227535168649, state count = 5, state = [103, 110, 144, 157, 173]
train episode:811, reward = 0.9465500364095902, state count = 5, state = [16, 84, 103, 124, 173]
train episode:812, reward = 0.9684950885761816, state count = 5, state = [103, 119, 168, 173, 183]
train episode:813, reward = 0.9245917830166434, state count = 5, state = [70, 103, 166, 168, 173]
train episode:814, reward = 0.9136169877364116, state count = 5, state = [103, 107, 115, 168, 173]
train episode:815, reward = 0.92967515360595, state count = 5, state = [103, 150, 168, 173, 183]
train episode:816, reward = 0.916462930146956, state count = 5, state = [21, 103, 148, 168, 173]
train episode:817, reward = 0.9684950885761816, state count = 5, state = [103, 119, 168, 173, 183]
train episode:818, reward = 0.9499999546580445, state count = 5, state = [103, 163, 168, 173, 183]
evaluate episode:81.9, reward = 0.9191089304877259, state count = 5, state = [103, 168, 173, 180, 183]
train episode:819, reward = 0.9235759351299698, state count = 5, state = [103, 157, 165, 168, 173]
train episode:820, reward = 0.9199215263418792, state count = 5, state = [93, 103, 168, 173, 183]
train episode:821, reward = 0.8752064561973704, state count = 5, state = [28, 85, 102, 103, 173]
train episode:822, reward = 0.9142259176027849, state count = 5, state = [88, 103, 136, 168, 173]
train episode:823, reward = 0.925813353232742, state count = 5, state = [87, 103, 168, 173, 183]
train episode:824, reward = 0.9624024681943816, state count = 5, state = [31, 103, 114, 168, 173]
train episode:825, reward = 0.9201247783743994, state count = 5, state = [13, 103, 168, 173, 183]
train episode:826, reward = 0.9467495762794265, state count = 5, state = [59, 103, 168, 173, 183]
train episode:827, reward = 0.9199215263418792, state count = 5, state = [103, 105, 168, 173, 183]
train episode:828, reward = 0.9136169877364116, state count = 5, state = [10, 24, 103, 168, 173]
evaluate episode:82.9, reward = 0.9191089304877259, state count = 5, state = [103, 168, 173, 180, 183]
train episode:829, reward = 0.9262144842760648, state count = 5, state = [45, 49, 103, 164, 173]
train episode:830, reward = 0.893699091269964, state count = 5, state = [98, 103, 126, 149, 173]
train episode:831, reward = 0.9197182743093588, state count = 5, state = [103, 128, 168, 173, 183]
train episode:832, reward = 0.9453206127988787, state count = 5, state = [49, 103, 168, 173, 183]
train episode:833, reward = 0.9963422862871585, state count = 5, state = [47, 103, 113, 168, 173]
train episode:834, reward = 0.915852761773467, state count = 5, state = [103, 154, 168, 173, 177]
train episode:835, reward = 0.921745011016248, state count = 5, state = [12, 65, 103, 168, 173]
train episode:836, reward = 0.9191089304877259, state count = 5, state = [103, 168, 173, 180, 183]
train episode:837, reward = 0.945732082647704, state count = 5, state = [103, 112, 168, 173, 183]
train episode:838, reward = 0.9119946819596014, state count = 5, state = [46, 103, 144, 158, 173]
evaluate episode:83.9, reward = 0.9341479435458397, state count = 5, state = [64, 103, 168, 173, 183]
train episode:839, reward = 0.8804893498631966, state count = 5, state = [85, 103, 156, 158, 173]
train episode:840, reward = 0.9359776257937824, state count = 5, state = [12, 103, 120, 168, 173]
train episode:841, reward = 0.9286555851599341, state count = 5, state = [45, 64, 103, 168, 173]
train episode:842, reward = 0.9205316947153681, state count = 5, state = [7, 103, 168, 173, 183]
train episode:843, reward = 0.9288646224901003, state count = 5, state = [103, 168, 169, 173, 183]
train episode:844, reward = 0.9199215263418792, state count = 5, state = [11, 103, 168, 173, 183]
train episode:845, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:846, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:847, reward = 0.9223638573362057, state count = 5, state = [83, 103, 168, 173, 183]
train episode:848, reward = 0.9953227195204741, state count = 5, state = [22, 39, 102, 103, 173]
evaluate episode:84.9, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:849, reward = 0.9201247783743994, state count = 5, state = [13, 103, 168, 173, 183]
train episode:850, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:851, reward = 0.9256088710897641, state count = 5, state = [103, 144, 168, 173, 183]
train episode:852, reward = 0.9199215263418792, state count = 5, state = [11, 103, 168, 173, 183]
train episode:853, reward = 0.9967483780762711, state count = 5, state = [54, 86, 103, 134, 173]
train episode:854, reward = 0.9199215263418792, state count = 5, state = [103, 107, 168, 173, 183]
train episode:855, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:856, reward = 0.9904463198436986, state count = 5, state = [33, 103, 124, 168, 173]
train episode:857, reward = 0.9229645265700333, state count = 5, state = [75, 103, 131, 168, 173]
train episode:858, reward = 0.9160584874615555, state count = 5, state = [32, 80, 103, 168, 173]
evaluate episode:85.9, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:859, reward = 0.9225633921680471, state count = 5, state = [103, 168, 173, 181, 183]
train episode:860, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:861, reward = 0.9199215263418792, state count = 5, state = [53, 103, 168, 173, 183]
train episode:862, reward = 0.9876012053436737, state count = 5, state = [36, 103, 168, 173, 183]
train episode:863, reward = 0.9499999546580445, state count = 5, state = [103, 162, 168, 173, 183]
train episode:864, reward = 0.9514218909751675, state count = 5, state = [92, 103, 168, 173, 183]
train episode:865, reward = 0.9199215263418792, state count = 5, state = [98, 103, 168, 173, 183]
train episode:866, reward = 0.9432926426228689, state count = 5, state = [31, 103, 168, 173, 183]
train episode:867, reward = 0.9432926426228689, state count = 5, state = [31, 103, 168, 173, 183]
train episode:868, reward = 0.8843519714295972, state count = 5, state = [49, 85, 103, 152, 173]
evaluate episode:86.9, reward = 0.9432926426228689, state count = 5, state = [31, 103, 168, 173, 183]
train episode:869, reward = 0.9199215263418792, state count = 5, state = [98, 103, 168, 173, 183]
train episode:870, reward = 0.9963418740112304, state count = 5, state = [54, 71, 103, 173, 174]
train episode:871, reward = 0.9152446581382814, state count = 5, state = [97, 103, 125, 155, 173]
train episode:872, reward = 0.9239857407610979, state count = 5, state = [103, 160, 168, 173, 183]
train episode:873, reward = 0.9258146001365164, state count = 5, state = [103, 154, 168, 173, 183]
train episode:874, reward = 0.8752089416082602, state count = 5, state = [30, 35, 103, 128, 182]
train episode:875, reward = 0.9300841346852222, state count = 5, state = [12, 103, 168, 173, 182]
train episode:876, reward = 0.9197182743093588, state count = 5, state = [103, 128, 168, 173, 183]
train episode:877, reward = 0.9499999546580445, state count = 5, state = [103, 162, 168, 173, 183]
