max = 6, decision tree, 10folds
train episode:0, reward = 0.937395427596303, state count = 6, state = [64, 65, 137, 159, 172, 180]
train episode:547, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 101]
train episode:548, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 144]
evaluate episode:54.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 167]
train episode:549, reward = 0.9359743141517045, state count = 6, state = [28, 64, 66, 77, 103, 127]
train episode:550, reward = 0.8095572294238123, state count = 6, state = [28, 39, 64, 95, 118, 154]
train episode:551, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 175]
train episode:552, reward = 0.996951219512195, state count = 6, state = [3, 28, 40, 64, 66, 118]
train episode:553, reward = 0.9693072654370802, state count = 6, state = [28, 64, 66, 77, 102, 172]
train episode:554, reward = 0.9725605415025163, state count = 6, state = [28, 64, 66, 77, 108, 167]
train episode:555, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 167]
train episode:556, reward = 0.9676833105565578, state count = 6, state = [28, 56, 64, 66, 77, 146]
train episode:557, reward = 0.9434929952892397, state count = 6, state = [28, 35, 64, 66, 77, 122]
train episode:558, reward = 0.9835361596552723, state count = 6, state = [28, 64, 66, 77, 167, 182]
evaluate episode:55.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 167]
train episode:559, reward = 0.9542715606623808, state count = 6, state = [28, 64, 66, 77, 100, 147]
train episode:560, reward = 0.9827227392492628, state count = 6, state = [28, 64, 66, 77, 82, 163]
train episode:561, reward = 0.9825207240445266, state count = 6, state = [5, 28, 64, 66, 79, 80]
train episode:562, reward = 0.9833349723610553, state count = 6, state = [28, 64, 66, 77, 87, 167]
train episode:563, reward = 0.9743893958399393, state count = 6, state = [28, 64, 66, 77, 155, 167]
train episode:564, reward = 0.9719507854049553, state count = 6, state = [21, 28, 64, 66, 77, 167]
train episode:565, reward = 0.9762178412600979, state count = 6, state = [28, 64, 66, 77, 111, 132]
train episode:566, reward = 0.939837761949293, state count = 6, state = [28, 64, 66, 77, 85, 161]
train episode:567, reward = 0.9717471194171752, state count = 6, state = [24, 28, 64, 66, 77, 167]
train episode:568, reward = 0.9347527338596157, state count = 6, state = [21, 28, 64, 66, 72, 99]
evaluate episode:56.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 167]
train episode:569, reward = 0.9977625718212376, state count = 6, state = [22, 28, 34, 62, 64, 66]
train episode:570, reward = 0.9723568755147362, state count = 6, state = [28, 64, 66, 77, 140, 167]
train episode:571, reward = 0.9723572844320006, state count = 6, state = [28, 58, 64, 66, 85, 104]
train episode:572, reward = 0.9833345584057955, state count = 6, state = [28, 64, 66, 77, 89, 167]
train episode:573, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 167]
train episode:574, reward = 0.9603678814515432, state count = 6, state = [28, 64, 66, 77, 99, 143]
train episode:575, reward = 0.9719499574944358, state count = 6, state = [28, 64, 66, 77, 115, 167]
train episode:576, reward = 0.9908536534985904, state count = 6, state = [28, 64, 66, 67, 77, 160]
train episode:577, reward = 0.9607731470094679, state count = 6, state = [28, 64, 66, 77, 84, 145]
train episode:578, reward = 0.945116537893834, state count = 6, state = [35, 64, 78, 92, 165, 179]
evaluate episode:57.9, reward = 0.9717471194171752, state count = 6, state = [24, 28, 64, 66, 77, 167]
train episode:579, reward = 0.9965447137678227, state count = 6, state = [22, 28, 45, 64, 66, 77]
train episode:580, reward = 0.9967479658003431, state count = 6, state = [7, 28, 47, 48, 64, 66]
train episode:581, reward = 0.9469524126773555, state count = 6, state = [28, 64, 66, 77, 101, 156]
train episode:582, reward = 0.968697509339519, state count = 6, state = [28, 64, 66, 69, 77, 172]
train episode:583, reward = 0.9871951152338928, state count = 6, state = [28, 62, 64, 66, 77, 128]
train episode:584, reward = 0.9774390059175954, state count = 6, state = [28, 64, 66, 77, 166, 167]
train episode:585, reward = 0.9717471194171752, state count = 6, state = [24, 28, 64, 66, 77, 167]
train episode:586, reward = 0.9717471194171752, state count = 6, state = [24, 28, 64, 66, 77, 167]
train episode:587, reward = 0.8711356319286494, state count = 6, state = [28, 64, 106, 128, 149, 183]
train episode:588, reward = 0.9717471194171752, state count = 6, state = [24, 28, 64, 66, 77, 167]
evaluate episode:58.9, reward = 0.9717471194171752, state count = 6, state = [24, 28, 64, 66, 77, 167]
train episode:589, reward = 0.978048763694488, state count = 6, state = [28, 64, 66, 77, 150, 167]
train episode:590, reward = 0.9760158294140251, state count = 6, state = [28, 64, 66, 74, 77, 167]
train episode:591, reward = 0.9386161782985407, state count = 6, state = [11, 28, 64, 66, 77, 107]
train episode:592, reward = 0.9585373746517444, state count = 6, state = [28, 64, 66, 77, 128, 144]
train episode:593, reward = 0.9780479391426319, state count = 6, state = [28, 55, 64, 66, 84, 87]
train episode:594, reward = 0.9983739820605058, state count = 6, state = [23, 28, 64, 66, 77, 166]
train episode:595, reward = 0.9867865413925536, state count = 6, state = [18, 28, 64, 66, 77, 114]
train episode:596, reward = 0.9723568755147362, state count = 6, state = [28, 64, 66, 77, 167, 178]
train episode:597, reward = 0.9851621809534297, state count = 6, state = [28, 64, 66, 77, 79, 167]
train episode:598, reward = 0.9752040597910595, state count = 6, state = [28, 64, 66, 77, 151, 167]
evaluate episode:59.9, reward = 0.9743893958399393, state count = 6, state = [28, 64, 66, 77, 155, 167]
train episode:599, reward = 0.9727633795797768, state count = 6, state = [28, 64, 66, 77, 83, 167]
train episode:600, reward = 0.9743893958399393, state count = 6, state = [28, 64, 66, 77, 155, 167]
train episode:601, reward = 0.9853670820896623, state count = 6, state = [28, 64, 66, 123, 163, 179]
train episode:602, reward = 0.9752040597910595, state count = 6, state = [28, 64, 66, 77, 151, 167]
train episode:603, reward = 0.9743893958399393, state count = 6, state = [28, 64, 66, 77, 155, 167]
train episode:604, reward = 0.958130461669439, state count = 6, state = [28, 64, 66, 77, 139, 178]
train episode:605, reward = 0.9851621809534297, state count = 6, state = [28, 64, 66, 77, 79, 167]
train episode:606, reward = 0.9871951152338928, state count = 6, state = [28, 61, 64, 66, 77, 167]
train episode:607, reward = 0.9871951152338928, state count = 6, state = [28, 61, 64, 66, 77, 166]
train episode:608, reward = 0.9985768218170981, state count = 6, state = [28, 62, 64, 66, 67, 140]
evaluate episode:60.9, reward = 0.9896337223102135, state count = 6, state = [28, 48, 64, 66, 77, 167]
train episode:609, reward = 0.9524427012869626, state count = 6, state = [1, 28, 64, 66, 77, 153]
train episode:610, reward = 0.9441023340728775, state count = 6, state = [28, 64, 66, 72, 77, 158]
train episode:611, reward = 0.9873963008487779, state count = 6, state = [28, 55, 58, 64, 66, 174]
train episode:612, reward = 0.9365844825251936, state count = 6, state = [4, 28, 37, 64, 66, 77]
train episode:613, reward = 0.9825207156478684, state count = 6, state = [28, 46, 64, 66, 112, 131]
train episode:614, reward = 0.9924796714380845, state count = 6, state = [27, 28, 64, 66, 73, 108]
train episode:615, reward = 0.9723572894699959, state count = 6, state = [28, 64, 66, 77, 137, 167]
train episode:616, reward = 0.9402417806034435, state count = 6, state = [9, 28, 64, 66, 77, 115]
train episode:617, reward = 0.9760162400106214, state count = 6, state = [28, 64, 66, 77, 126, 167]
train episode:618, reward = 0.9447133303568858, state count = 6, state = [14, 28, 44, 51, 64, 66]
evaluate episode:61.9, reward = 0.978048763694488, state count = 6, state = [28, 64, 66, 77, 150, 167]
train episode:619, reward = 0.9485738922229782, state count = 6, state = [28, 35, 55, 59, 64, 133]
train episode:620, reward = 0.8788616844993218, state count = 6, state = [64, 70, 105, 114, 154, 181]
train episode:621, reward = 0.9833349723610553, state count = 6, state = [28, 64, 66, 77, 87, 167]
train episode:622, reward = 0.9961373834715943, state count = 6, state = [28, 36, 64, 66, 112, 175]
train episode:623, reward = 0.9957321162343378, state count = 6, state = [8, 28, 29, 62, 64, 119]
train episode:624, reward = 0.9939024373450586, state count = 6, state = [28, 64, 66, 68, 155, 183]
train episode:625, reward = 0.9371934123915666, state count = 6, state = [28, 64, 66, 77, 93, 138]
train episode:626, reward = 0.9884154536602026, state count = 6, state = [28, 58, 64, 66, 77, 167]
train episode:627, reward = 0.9735755614786703, state count = 6, state = [28, 64, 66, 77, 167, 175]
train episode:628, reward = 0.9853674977242537, state count = 6, state = [28, 64, 66, 77, 92, 167]
evaluate episode:62.9, reward = 0.9758129913367644, state count = 6, state = [28, 64, 66, 77, 133, 167]
train episode:629, reward = 0.9178898389651906, state count = 6, state = [12, 28, 35, 64, 136, 169]
train episode:630, reward = 0.944104398811181, state count = 6, state = [15, 28, 64, 66, 77, 133]
train episode:631, reward = 0.9859784906495989, state count = 6, state = [28, 64, 66, 77, 92, 175]
train episode:632, reward = 0.9786630581859208, state count = 6, state = [28, 64, 66, 77, 120, 133]
train episode:633, reward = 0.9758129913367644, state count = 6, state = [28, 64, 66, 77, 133, 167]
train episode:634, reward = 0.977032912449151, state count = 6, state = [28, 64, 66, 77, 91, 133]
train episode:635, reward = 0.977032912449151, state count = 6, state = [28, 64, 66, 77, 91, 133]
train episode:636, reward = 0.980283704783029, state count = 6, state = [28, 60, 64, 66, 77, 133]
train episode:637, reward = 0.9445096694071008, state count = 6, state = [28, 35, 64, 66, 77, 127]
train episode:638, reward = 0.9487783743659557, state count = 6, state = [28, 35, 64, 66, 77, 133]
evaluate episode:63.9, reward = 0.9672772204467768, state count = 6, state = [28, 35, 55, 64, 66, 77]
train episode:639, reward = 0.9729658003431144, state count = 6, state = [28, 58, 63, 64, 66, 94]
train episode:640, reward = 0.9518259213846398, state count = 6, state = [28, 35, 64, 66, 77, 154]
train episode:641, reward = 0.9426808083523509, state count = 6, state = [11, 28, 35, 64, 66, 77]
train episode:642, reward = 0.9951223618161086, state count = 6, state = [3, 20, 28, 64, 66, 68]
train episode:643, reward = 0.9792707579418366, state count = 6, state = [28, 44, 64, 66, 77, 91]
train episode:644, reward = 0.9745951248866911, state count = 6, state = [28, 64, 66, 77, 123, 183]
train episode:645, reward = 0.9709332816972427, state count = 6, state = [28, 58, 63, 64, 66, 123]
train episode:646, reward = 0.9676828982806296, state count = 6, state = [20, 28, 55, 64, 66, 77]
train episode:647, reward = 0.9796760134237712, state count = 6, state = [28, 55, 57, 64, 66, 77]
train episode:648, reward = 0.967275981939661, state count = 6, state = [28, 55, 64, 66, 70, 77]
evaluate episode:64.9, reward = 0.9668707130230727, state count = 6, state = [1, 28, 55, 64, 66, 77]
train episode:649, reward = 0.9888219594045747, state count = 6, state = [28, 62, 64, 65, 66, 77]
train episode:650, reward = 0.9932914360230549, state count = 6, state = [7, 25, 28, 64, 70, 96]
train episode:651, reward = 0.9888198929869396, state count = 6, state = [28, 48, 55, 64, 66, 77]
train episode:652, reward = 0.9365836579733374, state count = 6, state = [28, 64, 66, 72, 77, 116]
train episode:653, reward = 0.9735759720752666, state count = 6, state = [28, 58, 64, 66, 77, 107]
train episode:654, reward = 0.9365836562940058, state count = 6, state = [1, 28, 42, 64, 66, 77]
train episode:655, reward = 0.9375995025013479, state count = 6, state = [1, 5, 28, 64, 66, 77]
train episode:656, reward = 0.9737800503389747, state count = 6, state = [1, 28, 58, 64, 66, 77]
train episode:657, reward = 0.9745930601483878, state count = 6, state = [1, 28, 59, 64, 66, 77]
train episode:658, reward = 0.9365848964804533, state count = 6, state = [10, 28, 64, 66, 77, 103]
evaluate episode:65.9, reward = 0.9737800503389747, state count = 6, state = [1, 28, 58, 64, 66, 77]
train episode:659, reward = 0.9412621769599792, state count = 6, state = [1, 28, 64, 66, 77, 130]
train episode:660, reward = 0.9548808994460186, state count = 6, state = [28, 32, 64, 66, 74, 123]
train episode:661, reward = 0.9737800503389747, state count = 6, state = [1, 28, 58, 64, 66, 77]
train episode:662, reward = 0.9808947111430273, state count = 6, state = [28, 64, 66, 75, 77, 158]
train episode:663, reward = 0.9477658330833647, state count = 6, state = [21, 28, 64, 66, 77, 156]
train episode:664, reward = 0.9813012152080679, state count = 6, state = [1, 28, 64, 66, 75, 77]
train episode:665, reward = 0.9375995075393428, state count = 6, state = [1, 28, 64, 66, 72, 77]
train episode:666, reward = 0.9821129747550433, state count = 6, state = [16, 28, 64, 66, 101, 156]
train episode:667, reward = 0.9764239825827777, state count = 6, state = [1, 3, 28, 64, 66, 77]
train episode:668, reward = 0.98374065187424, state count = 6, state = [1, 28, 64, 66, 77, 92]
evaluate episode:66.9, reward = 0.9865828737254418, state count = 6, state = [1, 28, 48, 64, 66, 77]
train episode:669, reward = 0.9865828737254418, state count = 6, state = [1, 28, 48, 64, 66, 77]
train episode:670, reward = 0.9565056822370606, state count = 6, state = [29, 64, 79, 119, 150, 161]
train episode:671, reward = 0.9363808182167451, state count = 6, state = [1, 20, 28, 64, 66, 77]
train episode:672, reward = 0.9721527938923646, state count = 6, state = [28, 32, 41, 64, 66, 151]
train episode:673, reward = 0.9426804027937496, state count = 6, state = [28, 64, 66, 77, 82, 100]
train episode:674, reward = 0.8071198558166122, state count = 6, state = [28, 53, 64, 72, 118, 157]
train episode:675, reward = 0.9449149316063623, state count = 6, state = [20, 28, 64, 66, 77, 155]
train episode:676, reward = 0.9449149316063623, state count = 6, state = [20, 28, 64, 66, 77, 155]
train episode:677, reward = 0.9573191026430699, state count = 6, state = [20, 28, 64, 66, 77, 146]
train episode:678, reward = 0.9367864960505979, state count = 6, state = [28, 64, 66, 72, 77, 102]
evaluate episode:67.9, reward = 0.9378027562131998, state count = 6, state = [20, 28, 64, 66, 77, 140]
train episode:679, reward = 0.9394287775113576, state count = 6, state = [20, 28, 64, 66, 77, 125]
train episode:680, reward = 0.9357689940222172, state count = 6, state = [28, 30, 37, 64, 66, 95]
train episode:681, reward = 0.990649989190142, state count = 6, state = [28, 64, 66, 67, 77, 118]
train episode:682, reward = 0.9863821037451481, state count = 6, state = [28, 64, 66, 77, 134, 152]
train episode:683, reward = 0.959960961751911, state count = 6, state = [28, 64, 66, 77, 102, 143]
train episode:684, reward = 0.9863808635587008, state count = 6, state = [8, 28, 64, 66, 79, 162]
train episode:685, reward = 0.9361775628255616, state count = 6, state = [20, 28, 64, 66, 77, 85]
train episode:686, reward = 0.9973573096219761, state count = 6, state = [4, 28, 47, 51, 64, 66]
train episode:687, reward = 0.9776422579501156, state count = 6, state = [28, 64, 66, 77, 106, 166]
train episode:688, reward = 0.9798788582183589, state count = 6, state = [28, 34, 64, 66, 77, 166]
evaluate episode:68.9, reward = 0.9378027562131998, state count = 6, state = [20, 28, 64, 66, 77, 140]
train episode:689, reward = 0.9749999781686883, state count = 6, state = [28, 42, 64, 66, 113, 160]
train episode:690, reward = 0.9760195415767091, state count = 6, state = [28, 64, 66, 120, 128, 133]
train episode:691, reward = 0.943494230437692, state count = 6, state = [28, 64, 66, 77, 133, 140]
train episode:692, reward = 0.9542653647681385, state count = 6, state = [28, 64, 66, 77, 140, 150]
train episode:693, reward = 0.9713397874416151, state count = 6, state = [15, 28, 64, 66, 100, 134]
train episode:694, reward = 0.9758125773815045, state count = 6, state = [28, 64, 66, 77, 109, 135]
train episode:695, reward = 0.9695150592221357, state count = 6, state = [28, 64, 66, 77, 88, 117]
train episode:696, reward = 0.970729619068126, state count = 6, state = [21, 28, 64, 66, 77, 183]
train episode:697, reward = 0.963412949776664, state count = 6, state = [8, 28, 64, 66, 128, 152]
train episode:698, reward = 0.9788625946970937, state count = 6, state = [28, 64, 66, 77, 79, 140]
evaluate episode:69.9, reward = 0.9369901603590464, state count = 6, state = [8, 28, 64, 66, 77, 140]
train episode:699, reward = 0.9747963138602398, state count = 6, state = [28, 64, 66, 77, 144, 172]
train episode:700, reward = 0.9991865779146589, state count = 6, state = [23, 28, 64, 66, 77, 140]
train episode:701, reward = 0.9449186471277097, state count = 6, state = [28, 32, 64, 66, 77, 100]
train episode:702, reward = 0.9404466850983395, state count = 6, state = [28, 64, 66, 70, 77, 141]
train episode:703, reward = 0.9371946542573459, state count = 6, state = [7, 28, 64, 66, 77, 140]
train episode:704, reward = 0.9556918428377965, state count = 6, state = [4, 28, 64, 66, 126, 148]
train episode:705, reward = 0.9914629956408916, state count = 6, state = [15, 28, 64, 66, 114, 162]
train episode:706, reward = 0.9369901603590464, state count = 6, state = [8, 28, 64, 66, 77, 140]
train episode:707, reward = 0.9794694615044952, state count = 6, state = [28, 64, 66, 94, 113, 180]
train episode:708, reward = 0.991258501742592, state count = 6, state = [28, 38, 64, 66, 77, 115]
evaluate episode:70.9, reward = 0.9369901603590464, state count = 6, state = [8, 28, 64, 66, 77, 140]
train episode:709, reward = 0.9961382097027821, state count = 6, state = [28, 33, 64, 66, 77, 131]
train episode:710, reward = 0.9995934959349594, state count = 6, state = [23, 28, 64, 66, 77, 127]
train episode:711, reward = 0.9760166522865493, state count = 6, state = [28, 64, 66, 77, 87, 146]
train episode:712, reward = 0.9876016192989334, state count = 6, state = [12, 28, 62, 64, 66, 106]
train episode:713, reward = 0.9776426719053755, state count = 6, state = [28, 64, 66, 77, 140, 166]
train episode:714, reward = 0.9365844825251937, state count = 6, state = [24, 28, 64, 66, 77, 136]
train episode:715, reward = 0.9369901603590464, state count = 6, state = [8, 28, 64, 66, 77, 140]
train episode:716, reward = 0.9371921722051194, state count = 6, state = [5, 28, 64, 66, 73, 83]
train episode:717, reward = 0.9693072654370802, state count = 6, state = [28, 64, 66, 77, 102, 172]
train episode:718, reward = 0.9833345634437908, state count = 6, state = [28, 64, 66, 73, 76, 77]
evaluate episode:71.9, reward = 0.9815028130988812, state count = 6, state = [28, 64, 66, 77, 140, 162]
train episode:719, reward = 0.9815028130988812, state count = 6, state = [28, 64, 66, 77, 140, 162]
train episode:720, reward = 0.9871951152338928, state count = 6, state = [28, 62, 64, 66, 77, 140]
train episode:721, reward = 0.9975609756097562, state count = 6, state = [28, 47, 64, 66, 77, 140]
train episode:722, reward = 0, state count = 0, state = []
train episode:723, reward = 0.9831308991353422, state count = 6, state = [28, 64, 66, 76, 77, 171]
train episode:724, reward = 0.9979666517642773, state count = 6, state = [17, 28, 59, 64, 66, 77]
train episode:725, reward = 0.9686991634812264, state count = 6, state = [1, 28, 64, 66, 130, 172]
train episode:726, reward = 0.9441056440356235, state count = 6, state = [28, 44, 64, 66, 77, 107]
train episode:727, reward = 0.7727727158242652, state count = 6, state = [28, 34, 64, 70, 85, 107]
train episode:728, reward = 0.9920731673730439, state count = 6, state = [28, 29, 62, 64, 66, 77]
evaluate episode:72.9, reward = 0.9788625946970937, state count = 6, state = [28, 64, 66, 77, 79, 140]
train episode:729, reward = 0.9410585126515307, state count = 6, state = [28, 64, 66, 77, 130, 140]
train episode:730, reward = 0.96056906874576, state count = 6, state = [28, 41, 64, 66, 77, 140]
train episode:731, reward = 0.9788625946970937, state count = 6, state = [28, 64, 66, 77, 79, 140]
train episode:732, reward = 0.9967479674796748, state count = 6, state = [28, 40, 64, 66, 69, 77]
train episode:733, reward = 0.9770324984938915, state count = 6, state = [2, 24, 28, 64, 66, 77]
train episode:734, reward = 0.9788625946970937, state count = 6, state = [28, 64, 66, 77, 79, 140]
train episode:735, reward = 0.9989837381580667, state count = 6, state = [23, 28, 31, 64, 98, 144]
train episode:736, reward = 0.9703247624274656, state count = 6, state = [28, 51, 55, 64, 66, 77]
train episode:737, reward = 0.9951227740920364, state count = 6, state = [28, 33, 64, 101, 166, 182]
train episode:738, reward = 0.9581304599901074, state count = 6, state = [28, 64, 66, 94, 147, 179]
evaluate episode:73.9, reward = 0.937803171847791, state count = 6, state = [28, 64, 66, 73, 77, 140]
train episode:739, reward = 0.9782511894958207, state count = 6, state = [2, 12, 28, 64, 65, 164]
train episode:740, reward = 0.9406482863478158, state count = 6, state = [28, 44, 53, 64, 66, 118]
train episode:741, reward = 0.9709316292348673, state count = 6, state = [28, 64, 66, 77, 140, 183]
train episode:742, reward = 0.9363812304926732, state count = 6, state = [28, 64, 66, 70, 77, 140]
train episode:743, reward = 0.9373979046105345, state count = 6, state = [28, 64, 66, 77, 103, 140]
train episode:744, reward = 0.9772357505264118, state count = 6, state = [2, 28, 64, 66, 77, 140]
train episode:745, reward = 0.9776422613087791, state count = 6, state = [28, 64, 66, 77, 115, 165]
train episode:746, reward = 0.9979674796747968, state count = 6, state = [4, 26, 28, 53, 64, 131]
train episode:747, reward = 0.9380060082457199, state count = 6, state = [11, 28, 64, 66, 77, 140]
train episode:748, reward = 0.9373974906552748, state count = 6, state = [4, 28, 64, 66, 77, 140]
evaluate episode:74.9, reward = 0.937803171847791, state count = 6, state = [28, 64, 66, 73, 77, 140]
train episode:749, reward = 0.9737792308251138, state count = 6, state = [28, 29, 64, 66, 77, 104]
train episode:750, reward = 0.999390243902439, state count = 6, state = [23, 24, 28, 49, 64, 66]
train episode:751, reward = 0.9817068913625893, state count = 6, state = [28, 64, 66, 77, 131, 163]
train episode:752, reward = 0.9522361409710278, state count = 6, state = [28, 44, 64, 66, 74, 77]
train episode:753, reward = 0.9400393631987696, state count = 6, state = [4, 28, 64, 66, 103, 161]
train episode:754, reward = 0.959551984031302, state count = 6, state = [28, 64, 66, 73, 77, 144]
train episode:755, reward = 0.9768296620959624, state count = 6, state = [6, 28, 64, 66, 73, 77]
train episode:756, reward = 0.9619926642425849, state count = 6, state = [28, 64, 66, 73, 77, 148]
train episode:757, reward = 0.9321096379229905, state count = 6, state = [12, 20, 28, 64, 119, 149]
train episode:758, reward = 0.9642267841379331, state count = 6, state = [28, 56, 64, 66, 77, 140]
evaluate episode:75.9, reward = 0.9975609756097562, state count = 6, state = [28, 47, 64, 66, 77, 140]
train episode:759, reward = 0.974998324026981, state count = 6, state = [28, 64, 66, 109, 126, 131]
train episode:760, reward = 0.937397076700015, state count = 6, state = [14, 28, 64, 66, 77, 140]
train episode:761, reward = 0.9725609520991126, state count = 6, state = [28, 64, 66, 99, 120, 124]
train episode:762, reward = 0.9841454967595784, state count = 6, state = [28, 34, 64, 66, 97, 114]
train episode:763, reward = 0.9355678084073322, state count = 6, state = [28, 64, 66, 77, 95, 116]
train episode:764, reward = 0.9969512178328633, state count = 6, state = [28, 47, 64, 66, 77, 110]
train episode:765, reward = 0.9975609756097562, state count = 6, state = [28, 47, 64, 66, 77, 128]
train episode:766, reward = 0.9975609756097562, state count = 6, state = [28, 47, 56, 64, 66, 77]
train episode:767, reward = 0.9981707317073172, state count = 6, state = [28, 47, 64, 66, 77, 172]
train episode:768, reward = 0.9973577235772358, state count = 6, state = [28, 47, 49, 64, 66, 77]
evaluate episode:76.9, reward = 0.9684946712622585, state count = 6, state = [28, 64, 66, 77, 140, 172]
train episode:769, reward = 0.860163311983318, state count = 6, state = [6, 24, 28, 37, 64, 107]
train episode:770, reward = 0.9684946712622585, state count = 6, state = [28, 64, 66, 77, 140, 172]
train episode:771, reward = 0.9701210997983492, state count = 6, state = [28, 64, 66, 77, 101, 172]
train episode:772, reward = 0.9963410477800426, state count = 6, state = [28, 36, 64, 66, 77, 153]
train episode:773, reward = 0.9806910451552472, state count = 6, state = [28, 64, 66, 75, 150, 171]
train episode:774, reward = 0.976831726834266, state count = 6, state = [28, 64, 66, 77, 85, 97]
train episode:775, reward = 0.9412584597593001, state count = 6, state = [8, 28, 64, 66, 77, 125]
train episode:776, reward = 0.9827223236146715, state count = 6, state = [28, 64, 66, 77, 119, 153]
train episode:777, reward = 0.9731711221519331, state count = 6, state = [14, 28, 64, 66, 150, 175]
train episode:778, reward = 0.9729658037017777, state count = 6, state = [11, 16, 28, 64, 66, 77]
evaluate episode:77.9, reward = 0.9790637803119789, state count = 6, state = [28, 51, 64, 66, 77, 119]
train episode:779, reward = 0.9790633680360509, state count = 6, state = [4, 28, 64, 66, 77, 119]
train episode:780, reward = 0.9794711206841974, state count = 6, state = [18, 28, 34, 64, 66, 176]
train episode:781, reward = 0.9953247842587778, state count = 6, state = [1, 19, 22, 28, 64, 98]
train episode:782, reward = 0.9375995041806793, state count = 6, state = [7, 28, 64, 66, 77, 118]
train episode:783, reward = 0.9583328841121084, state count = 6, state = [28, 64, 66, 122, 142, 151]
train episode:784, reward = 0.9640243583366006, state count = 6, state = [28, 64, 66, 77, 141, 152]
train episode:785, reward = 0.980488205398655, state count = 6, state = [28, 29, 35, 64, 65, 66]
train episode:786, reward = 0.9857715230957311, state count = 6, state = [28, 51, 64, 66, 77, 162]
train episode:787, reward = 0.9857715230957311, state count = 6, state = [28, 51, 64, 66, 77, 162]
train episode:788, reward = 0.9579267906436639, state count = 6, state = [28, 64, 66, 77, 129, 145]
evaluate episode:78.9, reward = 0.9394296003838818, state count = 6, state = [28, 51, 64, 66, 70, 77]
train episode:789, reward = 0.9764223351583976, state count = 6, state = [28, 51, 64, 66, 77, 113]
train episode:790, reward = 0.9969512178328633, state count = 6, state = [28, 47, 64, 66, 152, 159]
train episode:791, reward = 0.9424771457232343, state count = 6, state = [28, 51, 64, 66, 77, 125]
train episode:792, reward = 0.9821129831517019, state count = 6, state = [28, 64, 66, 77, 139, 163]
train episode:793, reward = 0.9394296003838818, state count = 6, state = [28, 51, 64, 66, 70, 77]
train episode:794, reward = 0.9394296003838818, state count = 6, state = [28, 51, 64, 66, 70, 77]
train episode:795, reward = 0.9597535852807788, state count = 6, state = [28, 64, 66, 77, 137, 180]
train episode:796, reward = 0.9855690956150667, state count = 6, state = [28, 64, 67, 84, 142, 149]
train episode:797, reward = 0.9770312633454388, state count = 6, state = [28, 64, 66, 77, 83, 111]
train episode:798, reward = 0.9451219025188934, state count = 6, state = [28, 64, 66, 77, 117, 126]
evaluate episode:79.9, reward = 0.9443088876714855, state count = 6, state = [28, 51, 64, 66, 77, 123]
train episode:799, reward = 0.9585353132721041, state count = 6, state = [24, 28, 64, 66, 77, 170]
train episode:800, reward = 0.9959328895732948, state count = 6, state = [22, 28, 39, 64, 66, 77]
train episode:801, reward = 0.9839434865928374, state count = 6, state = [10, 28, 38, 64, 81, 121]
train episode:802, reward = 0.936177152228965, state count = 6, state = [21, 28, 64, 66, 71, 77]
train episode:803, reward = 0.9711402509304421, state count = 6, state = [28, 51, 64, 66, 77, 87]
train episode:804, reward = 0.976625580473591, state count = 6, state = [28, 64, 66, 77, 122, 134]
train episode:805, reward = 0.9733714798562989, state count = 6, state = [16, 28, 64, 66, 77, 136]
train episode:806, reward = 0.9884129716079759, state count = 6, state = [28, 48, 51, 64, 66, 77]
train episode:807, reward = 0.9770308493901794, state count = 6, state = [18, 28, 64, 66, 71, 138]
train episode:808, reward = 0.8095597047587122, state count = 6, state = [4, 28, 50, 64, 94, 154]
evaluate episode:80.9, reward = 0.9443088876714855, state count = 6, state = [28, 51, 64, 66, 77, 123]
train episode:809, reward = 0.9959328895732948, state count = 6, state = [17, 28, 51, 64, 66, 77]
train episode:810, reward = 0.9382096742335001, state count = 6, state = [28, 51, 64, 66, 77, 100]
train episode:811, reward = 0.9335344668889363, state count = 6, state = [18, 21, 28, 43, 64, 130]
train episode:812, reward = 0.9443088876714855, state count = 6, state = [28, 51, 64, 66, 77, 123]
train episode:813, reward = 0.9638223498491909, state count = 6, state = [24, 28, 64, 66, 89, 116]
train episode:814, reward = 0.9382100881887598, state count = 6, state = [24, 28, 51, 64, 66, 77]
train episode:815, reward = 0.9485755379680268, state count = 6, state = [28, 64, 66, 77, 101, 181]
train episode:816, reward = 0.9831308991353422, state count = 6, state = [28, 63, 64, 66, 76, 77]
train episode:817, reward = 0.9386165939331322, state count = 6, state = [12, 28, 64, 66, 77, 95]
train episode:818, reward = 0.9737804659735663, state count = 6, state = [28, 51, 64, 66, 77, 90]
evaluate episode:81.9, reward = 0.9465454912983917, state count = 6, state = [28, 51, 64, 66, 77, 160]
train episode:819, reward = 0.9630097455983793, state count = 6, state = [28, 51, 64, 66, 77, 143]
